Task_ID,Season,Load_kW,Solar_Power,Wind_Power,Temperature_C,Humidity,Voltage_pu
0,Spring,412.19971078187945,251.11868195365028,113.34761390927119,15.633750647258871,71.58217285581024,0.9947695854797637
0,Spring,411.12074794732916,182.2709923251047,105.34072498262955,6.7704515547772735,65.30734975604787,0.9498203804023133
0,Spring,498.7770698926547,268.1935873185911,42.12276284481243,25.590684773034795,51.56181097043688,0.9275433646130691
0,Spring,376.67353075591245,135.67223118889692,125.94403065508382,17.25009533844892,41.306980569300684,0.9187771487597599
0,Spring,480.17113152950026,239.43254700683605,114.31884310653777,13.427800688756598,60.87451849124104,0.9576328122652782
0,Spring,470.96207287750906,166.62525122321858,165.32417744629765,15.060813293366458,51.957688746818974,0.9426913023467838
0,Spring,705.0597208010269,152.61320528537084,192.3146998526565,11.468295782997346,76.84449854430675,0.9020282583074221
0,Spring,438.7002237014715,189.54697632782518,163.75385408789276,12.613220843174156,45.61560177722614,0.982788968354422
0,Spring,531.837982845135,132.12068499325395,182.6552710538627,9.442471016632153,74.2628148419894,0.961023920336087
0,Spring,451.1893419905165,194.40520024440244,126.2634874231451,15.790696631913933,54.67669697459526,0.9573212564661328
0,Spring,609.8713426192081,173.72121264477997,111.68901380760647,11.949418997891138,70.80591873275633,0.9698749044655436
0,Spring,471.50417590455015,170.9327226663557,187.42441007612507,11.491605799055518,61.25768879738128,0.9680635461575697
0,Spring,543.3887035392995,226.29448531360833,138.00545590923625,19.84592241467188,60.31162626514191,0.932407966301447
0,Spring,502.20200503311065,174.43163944200046,148.5810381116712,12.337177472834414,70.03193284545587,0.9317445235133445
0,Spring,531.2030048180068,191.58968296471718,180.3295481092383,12.599329177420753,51.63470764131238,0.9659487719165145
0,Spring,511.75873934757794,172.56461715481078,148.30140432187196,9.057531860160148,71.69528902252303,0.9604133612980695
0,Spring,440.7025480631285,153.07581411628476,166.61703908849967,12.164355814649857,42.16765841102746,0.9604185203168599
0,Spring,528.559323332925,227.02500726342558,202.88658468196715,15.009388065975704,64.32516212192708,0.9336480654802879
0,Spring,643.3635756610706,180.19255364218412,143.01474692022524,14.335150466397867,66.9525440675701,0.9503409068184691
0,Spring,463.54090649869113,211.91645061463737,161.4718704535958,13.634586578044626,57.183027013964804,0.9423837711058382
0,Spring,488.06587622065496,219.3869774163122,143.32065668604088,11.794569846961217,63.03688959503964,0.9543486129650178
0,Spring,495.45753144998173,194.8364437945963,107.77871143416296,20.996588048321144,69.97490725225595,0.9813801504018141
0,Spring,586.2786573249342,201.79821140667917,133.07757665890318,17.125376280840225,73.95798744632965,0.9311857755786708
0,Spring,609.0807061532479,222.3042047963715,152.31567308412022,21.08137049804931,42.79355277485737,0.9098045653996879
0,Spring,496.9355988125034,193.41670277196036,158.88937802939927,12.976929077958605,74.5991244165122,0.932601456380135
0,Spring,543.1373034954914,257.4626099899022,128.52732145667102,23.37762419532806,39.30353803371234,0.9692545783763037
0,Spring,439.4700487780056,216.20261013996546,117.73475191026697,5.247264480797624,83.48870589245651,0.9688637610532819
0,Spring,455.02920968014985,192.5495212718828,138.2571004812522,17.317312472989087,70.39502003513856,0.9542906219706337
0,Spring,485.99881283700523,160.72244738551993,68.78738496198537,12.604913465852245,68.75815729206272,0.9447847248132694
0,Spring,502.84545089369027,256.0021632931873,135.47061186096934,16.414947992761917,58.48819725210077,0.9651737465638272
0,Spring,467.66342270214557,203.29596559761382,117.67559949166002,9.363488036947471,58.734463887482555,0.941841145227819
0,Spring,513.1138871652508,173.28736225569565,174.4442840967077,12.068602179549714,50.506487457368294,0.9568618893078862
0,Spring,453.10044060758565,254.30843178453821,144.4669795023432,15.94068983322527,56.9111468200877,0.9456778510803957
0,Spring,460.09326787298056,141.0981155665681,198.74432652134698,15.028976986987416,59.43303738051372,0.9352031420328113
0,Spring,643.8136699304274,122.00120133018231,150.17338860658893,10.699894392540362,81.81110548061785,0.9235736193418784
0,Spring,610.0885258053313,246.98181659881388,145.24270212338473,24.504949927054305,59.39436017299467,0.9341696939008743
0,Spring,330.34397767504265,323.817186704925,134.4143011254548,17.84482106031582,66.41672282277172,0.9748022997366917
0,Spring,393.75147887832037,211.2264595906967,138.06475111669755,14.843015484335018,59.97721925141878,0.9692808635188048
0,Spring,391.46917750371347,207.79514273851402,184.61425145794993,10.874185702673865,56.99306419824604,0.8910909234600068
0,Spring,461.05656268880466,204.0549467230654,135.33213683126922,13.750409209037851,46.93185746570395,0.9415816329876578
0,Spring,548.0105986930787,272.7094946081004,151.9289214912883,21.697095503280444,53.092551224893874,0.9419862337454155
0,Spring,446.54881361169356,217.99857984063806,151.39989903716685,14.764393803523381,56.70433005003297,0.9894560155817291
0,Spring,478.49167129072913,215.43434784722757,179.17836341813862,5.243073995835393,66.68225834367425,0.9368328312119693
0,Spring,645.4357508714509,219.3922261127172,141.74374698453897,22.575337707536054,59.71242350202475,0.9406716165635577
0,Spring,476.82172076956397,182.82787817481648,108.10767706805866,9.62110061580799,65.4674906065105,0.9869660192064628
0,Spring,395.986010266376,214.04147407259904,133.47428582182422,14.461292963724897,60.04393427906297,0.9384366678152836
0,Spring,466.5989284355735,259.9752472259046,151.95756851666016,12.760888572393755,60.15003759341194,0.9679524564689087
0,Spring,460.9003902058903,217.5558091846317,173.49045605756754,19.103370451239915,51.72104765060941,0.9400587049799349
0,Spring,526.2087042123384,119.76088601825151,165.89532015299739,14.662736668171991,49.32423930476327,0.9360510140234302
0,Spring,484.1816520351376,253.12079143212176,146.80698615168845,20.953841702774277,53.0542392626046,0.939483907847786
0,Spring,382.88441177270664,219.8463805441778,138.79170107198993,12.215906205280167,59.692297657823396,0.9522230487751749
0,Spring,463.67116470660574,122.17332928644905,158.11542358544514,8.725842572803579,70.28447781646302,1.0091025764864063
0,Spring,526.189163185155,170.71826598567063,192.9577720151355,14.166394305830993,63.15166251013924,0.9653285573152507
0,Spring,459.22766020609123,241.04013913274653,115.99068479670308,20.07179507666854,49.93635832772448,0.980322009536095
0,Spring,553.957707459329,292.4730566930947,76.0171280335991,22.217701970437055,60.95106757081965,0.9614916093493568
0,Spring,574.8846831588835,121.34958303634738,78.18334659792477,15.817789864342119,64.49526294022985,0.910789823806031
0,Spring,432.5944793451312,181.81044021090247,193.42455653180025,15.066144827804953,44.201578458105175,0.9657839146881017
0,Spring,526.5576935109962,196.9727852786372,97.95676973613433,17.690587815486225,41.92917811589209,0.9718044422447695
0,Spring,391.19643300643,220.3771178017299,139.38033092958597,23.362156019586095,43.34035184420149,0.9454683732026357
0,Spring,471.7879396779977,175.71814846986024,155.25894634987415,6.001212446837965,65.90942711594093,0.9766671984090263
0,Spring,354.6104968700219,234.94018597815523,166.6017852451034,9.30765670785993,72.02380447382913,0.9849685891364653
0,Spring,585.1494217717278,185.47204962880733,103.09240982817654,29.937240738766615,33.3454184767231,0.9770898949671146
0,Spring,469.40304337462743,173.61000470116585,175.0329190593811,19.51831617786589,53.680172963288825,0.9445651841424088
0,Spring,493.53451018577965,210.1193303588696,112.47032499968336,10.787004685673166,54.41520522909095,0.9342589400004463
0,Spring,481.1822563051522,238.89401981585294,139.01150868857803,13.339434443711873,72.08040481254976,0.9505326567140668
0,Spring,486.2117414079441,148.5658668589365,219.8847830070507,5.306991554430562,73.629702614876,0.9822650429651034
0,Spring,447.2376041797107,194.4892834159981,102.9344661873399,13.189784334747914,69.55975646248164,0.9231125590764433
0,Spring,506.5026661175964,201.5921870247347,158.23415333355874,14.691156484838544,58.99128192816336,0.9110797112380153
0,Spring,367.2765822394915,244.7996966705881,164.73919690375587,13.406495422186405,70.3320570086556,0.9706868201935681
0,Spring,554.0575580289963,132.91316385518996,214.05821074220836,16.441882710124485,63.15889261333361,0.9338059764326286
0,Spring,553.547773935805,185.02486632237188,129.56629178167023,15.839986055670945,47.90075980259569,0.947186709731743
0,Spring,434.2004157877504,287.9633727646145,130.21474152681645,18.507349945293925,60.12654043559348,0.9823291280744044
0,Spring,397.7690128877364,111.26090288566013,197.98935754228887,7.051168344695096,62.1416212447192,0.9492810354913251
0,Spring,475.20387098043824,157.800200557061,159.40211034290706,18.45874513282219,50.166501410801565,0.9146855055786001
0,Spring,493.90187824688104,248.14745862938395,159.87780931672344,15.737061007870308,64.45798048377823,0.9966327215669222
0,Spring,517.4428436169025,222.60441660595407,135.41886368951043,9.765705222035217,64.66845924135717,0.9344499664718446
0,Spring,550.7579668977532,190.880727450957,147.37660623070616,14.99358450265577,48.08774831633973,0.9263227672502832
0,Spring,523.0736799257818,160.19947014147627,214.36354357345053,9.587792151010374,71.07766310815475,0.971324173903257
0,Spring,454.1061762291652,214.4491062251725,124.8418018398399,15.026740182880854,71.98190660201045,0.9513370162418707
0,Spring,491.47089125877136,220.3957903199743,101.88523664219015,13.698046212582353,75.2488106148481,0.9552102728589553
0,Spring,565.5888145567409,207.96711067661673,134.12178770588943,17.399262164646096,51.06523267426049,0.9561037144825941
0,Spring,585.3638062037123,151.43005746779707,179.66224768070344,17.436283538238122,66.54174978635194,0.9625480717979966
0,Spring,491.7863594701936,259.21341742384914,140.53843352096533,13.8315999122027,62.838515949258436,0.9507809575759502
0,Spring,402.18145548822315,189.3476522207442,139.60932899030178,18.82541932730198,34.38406305147457,0.991552305433019
0,Spring,592.7004386902146,181.39689332941987,197.8652547753532,10.669127359920376,69.847678749442,0.9006242373067647
0,Spring,478.3011148181145,67.88615833901686,217.75830098435605,4.873169376165866,54.457961097940206,0.9654874039526434
0,Spring,449.52717498994434,357.216743708202,85.9495713308168,24.189834360585778,50.456726249502566,0.9476461940537655
0,Spring,528.9808495560385,166.2634659581166,144.98601485607477,18.378846518893113,59.00417371549125,0.9750371821588273
0,Spring,551.4149128946332,122.40605594191167,177.11001096701733,19.180426768418457,44.8831275703123,0.9449722041100804
0,Spring,505.5221653350093,251.89556751039885,167.4377110339331,17.584082105109722,50.61360771986563,0.9404666124268181
0,Spring,551.6988940307087,159.4880747667371,147.44483953526395,11.943943626620408,81.74974066781695,0.9603467537236854
0,Spring,509.92347402405676,189.50271267041197,91.04258547861255,19.330833333356022,54.55300965762208,0.9692719835622571
0,Spring,436.2335723301438,215.87947853773707,147.6894888004268,9.8613555047415,66.27302214598996,0.9747590329450742
0,Spring,526.5559662614016,163.4940718825232,149.20273008861992,16.92376960351061,63.14998567407811,0.92749549654924
0,Spring,422.629248198917,101.63153498894215,212.99565402968702,6.099500707356286,75.33906130335828,0.9478019367773467
0,Spring,547.5725399340356,144.58179654386853,108.42736591934039,6.247507995029695,82.64322294036357,0.9491740116038692
0,Spring,541.1363670641215,311.84108809439806,111.83452584714388,21.003098895882587,57.32372115149954,0.9526888416711139
0,Spring,490.3420851402272,171.4701409978737,178.99093991619966,11.480487875259755,58.19301869427349,0.9680921730706787
0,Spring,403.13274379620407,138.5003773994558,136.55344211362626,3.668113674581747,57.83558888704599,0.9230605727844435
0,Spring,513.7303289247169,193.9725289225418,91.15470044671284,13.148669436086951,67.8722922763816,0.9599231627277289
0,Spring,552.0458140802627,170.29089197381523,145.05187310064105,9.8090294984741,65.63554222978303,0.9423229452126745
0,Spring,464.97031970873047,188.68146380542257,182.61948953402262,15.066891771845365,63.296851969316585,0.9386275400891781
0,Spring,407.9876840907413,143.73367789481085,169.03541679197147,6.409643206418151,65.92201237051891,0.9468937987562147
0,Spring,470.7489247928508,308.7640989390028,159.77870045894747,12.354328676352928,59.255500298595166,0.957763241568207
0,Spring,559.9275007064302,133.4312972972856,134.04577648954893,9.752029602683729,83.30797882525516,0.8738836680826874
0,Spring,422.3801670061905,211.97056192319988,102.55656091084117,10.90676058060005,83.65778504988072,0.9498481384378119
0,Spring,492.1250099805953,139.3436443213924,221.57656994735206,16.924919695797236,67.03186952471577,0.9313996961126452
0,Spring,517.1290189383676,117.41826108077888,183.50059152141043,9.70305442961078,55.810114766129665,0.9587908483350045
0,Spring,374.2474159754006,213.28131700449106,78.46943061551848,16.330889952563073,57.768813505236835,0.9512378231394472
0,Spring,496.9395428344368,181.55366055319666,215.9820545831268,16.450800999960567,51.6962617869101,0.9463435339670248
0,Spring,449.1491775899403,260.08274939520334,95.46637883963271,14.104806891298786,47.355404672362255,0.9932675366665336
0,Spring,537.1052969029191,189.38992081566457,168.22895069734003,19.521970377638358,43.19149990789911,0.9668567416186404
0,Spring,501.649063307789,241.66829090615892,170.76916554944472,20.0997893504462,54.13322266930357,0.9710599483239685
0,Spring,471.25980854577233,211.5146306904381,175.02102517490806,3.1077313153376407,96.36120441664987,0.9499831742177947
0,Spring,559.4268959546333,254.4289447808592,68.96165024594868,20.278871231588134,64.28846768708388,0.9608193935318481
0,Spring,440.06797253740024,231.46759903992458,145.88681648767542,12.871420490378757,72.92899166699158,0.9568387541289871
0,Spring,493.75780283225237,164.55028558709793,173.37211212952477,9.651279874718085,64.03044047721966,0.9492073479823572
0,Spring,486.7687553100694,171.08892585539823,128.0720676706373,16.353986106413686,45.04818190340104,0.9610541222703911
0,Spring,629.1317785757707,209.50106145645609,158.91689057137083,15.401006338218153,69.27699752021171,0.9285161337091364
0,Spring,530.5930723619571,332.7725748179633,127.48180546782777,17.761874540762033,71.3102349790143,0.9862742874717715
0,Spring,450.1526009869589,221.6999832462007,172.85718350480795,19.178953248036475,48.8558719603789,0.9541448653467521
0,Spring,544.9468874680797,186.50050159311218,166.17609737440523,8.789900429832075,76.06910592184506,0.9619977466408216
0,Spring,414.11816958334975,292.750154769081,111.39590429439454,22.392882043243095,60.06142332248712,0.9939925318996291
0,Spring,437.38637270289394,215.35023340068824,178.07445679693166,20.89009721406611,50.064340708984304,0.9783340749981799
0,Spring,449.9034175264271,210.84325520636494,174.54704755145235,11.004769670198465,48.244681881269614,0.9310635139205892
0,Spring,513.1536821788138,200.4350816942599,125.865026283622,16.989905145483533,65.16585592300979,0.9606416902569419
0,Spring,589.8499355620492,260.27338963951985,100.70899153028353,19.317270226484975,48.96063431469408,0.9637233092595798
0,Spring,493.8828504113357,175.17963753748654,137.55149176853934,8.385289886939333,62.28783338042302,0.9725642188113074
0,Spring,484.21417130543705,184.96642461899086,108.6302794621901,18.9257467314753,50.52189560649046,0.9312158967654918
0,Spring,548.3384731949166,198.0159822013704,177.69815126060706,16.776417959122785,54.286006130627825,0.9338822186985877
0,Spring,476.9026096812628,275.5643153474863,135.29736474721332,22.342731052179907,48.41543874150178,0.9770545072908973
0,Spring,533.5878292111179,156.14157213363927,194.2383436336112,20.732008461039864,51.949880155149714,0.9296282176624846
0,Spring,456.52596709544633,235.03390118944338,129.19074736534787,8.111514725804573,68.24454652694098,0.9557703533168623
0,Spring,481.19598274057995,245.19484718249075,172.31198702427056,5.698390436326606,65.7623874611876,0.9911595272783345
0,Spring,570.4334385392336,247.35682300011348,79.61877282211637,19.160917575785774,58.77110772925058,0.947615572636501
0,Spring,561.6000099016857,267.6927528567573,203.76800692112752,19.459841787405207,63.53154781667537,0.9334111566995151
0,Spring,492.32962821815124,220.53167319410926,216.21141225674805,9.094368438503723,61.6476989712004,0.9378052119136582
0,Spring,546.537955668141,187.1191041236349,128.13214179651447,28.00308405758659,47.852431262531105,0.9508715024904905
0,Spring,573.6579447859716,199.25202562849103,173.81521955497539,27.11134194848148,37.42625631481243,0.9146984022207874
0,Spring,512.243451493229,209.94769253351475,94.22835094763715,26.827997291636727,45.92323476808454,0.9448525863406616
0,Spring,488.52309501646965,176.54152024406505,209.04381379192105,15.69007887214197,54.03763328063972,0.958291853605682
0,Spring,516.3283148194195,165.03939095205513,178.88582853478508,13.161471030137337,63.99638660651823,0.9757159404629424
0,Spring,473.5112057442373,141.7520125551614,135.23978631990084,2.9646167433470705,75.88921751964067,0.9702521530865285
0,Spring,666.6723636779142,223.59014322040954,205.20946843066312,18.273061464517315,58.43639391083622,0.9212292245647254
0,Spring,429.0207987887399,176.49955131404204,98.85924004319237,15.226934094261553,59.468346974203655,0.9835407024787023
0,Spring,582.1399682190424,208.21702050706187,180.17958366647645,11.2716264883485,74.34766974052947,0.9399649505300706
0,Spring,585.0623780976387,125.61309401046199,182.19195987366575,14.164038370879265,57.70634223127057,0.9157443691633466
0,Spring,436.001894301776,199.67386215769437,152.30576673069547,14.82519052641828,57.0047543305703,0.9560190515431639
0,Spring,519.9249106216236,258.90488569305825,110.14465564202598,23.327481934942117,48.458117716115616,0.9809995807292425
0,Spring,553.4768599549232,141.7352496018747,173.8208015680292,11.299187151903707,73.00543140831658,0.9489077596230514
0,Spring,479.3035131519265,221.57061166638735,115.0113019357267,18.868340822867538,55.727938887262695,0.9559951676580203
0,Spring,436.61628444785214,214.9199723119075,95.43189215302127,15.425863656376752,75.73578810324466,0.9940495640059261
0,Spring,421.28376658306684,235.2782941979091,188.9600318230848,13.032530260520037,48.29042277388919,0.9338023856236214
0,Spring,540.1485727870219,161.21729782021288,202.32806362111575,16.67449080180983,55.4709569668822,0.9198398263879566
0,Spring,453.8483970938213,247.72378550038368,129.60920671599786,15.734448283349447,62.77508387469391,0.9279996523657226
0,Spring,454.9159373485034,199.9507658912141,135.29866349499986,15.95441491426904,53.2677519388539,0.9649992880645193
0,Spring,442.2043625304549,210.88993399760122,143.41651193049947,11.25315031413093,70.94827304764902,0.9641191303867643
0,Spring,611.7478076087972,155.96607099225255,143.0417172821922,11.110398792999694,78.73878077056072,0.9720716839584902
0,Spring,537.7181651441178,188.73027726714182,91.94237437403052,15.272919976056114,64.6145561599329,0.9547596209729825
0,Spring,492.0496790550814,215.15239757117007,110.64911277135435,12.926978953442328,85.9883505242549,0.9482383163472471
0,Spring,416.5815554765975,267.1421785974303,142.11796994808688,16.5876572701991,61.24649787064438,0.9645286592384589
0,Spring,499.03727138980895,235.29085110184792,121.84871730325168,10.702756973617054,70.31290670471994,0.9592702914142278
0,Spring,489.89532177275584,198.814940402106,118.23105416456315,20.20275305244172,54.32432045048977,0.9196337855817476
0,Spring,501.18685681650584,167.92068060964715,108.17163673341439,22.990073479343742,53.84037867517823,1.00396193024381
0,Spring,426.83752849162147,280.8065051219856,182.03679295663878,17.954901415228065,60.88253535480368,0.9733356118388222
0,Spring,576.5510852034723,164.81995367623995,163.47692233769843,18.075791329609675,49.152725723832,0.946585306735518
0,Spring,479.293572631598,134.33214342035694,162.60388886664003,10.434628507255258,63.82234669102162,0.9653462867308306
0,Spring,517.1241599543738,197.44667832012698,212.36349575201248,16.410702770218357,35.76502829444421,0.9635353070691398
0,Spring,592.0255696291247,153.96920953558646,176.40469079777975,17.52738165387079,61.20897059048027,0.9375106151976061
0,Spring,488.8844171778292,163.3914398650052,137.3013583926624,9.080754679840384,72.7599095267047,0.941913653074115
0,Spring,411.2885327562577,293.13257408365257,160.99529537714932,9.698810764735416,67.80375123380291,0.9800652775303654
0,Spring,601.7794022341645,222.69818106471797,117.49370858333228,19.92121226317608,48.04048096264628,0.9508253525994554
0,Spring,508.0846554994762,160.69994995086,198.39977291703792,10.452515228487801,42.0668446307197,0.9343456483852273
0,Spring,550.5967339595918,163.998078052315,115.84065831502699,6.705122728866156,83.49188325726206,0.978027511581614
0,Spring,543.342065571309,153.97319369680608,154.39855862064488,11.883326375087345,64.99130833909605,0.953228437852621
0,Spring,459.1572516895932,178.48790322301232,204.11870118214563,15.735522754697227,44.331393229133596,0.9692453403197832
0,Spring,517.2662826611908,165.54891181411665,161.27626082435572,15.470481606045341,69.7503507807329,0.9772200688876918
0,Spring,446.9060895743677,200.58744635322117,247.41586708699325,14.816849062482142,46.613081863727146,0.9568492985416738
0,Spring,307.0405093807292,281.82090990629126,135.71949743933578,11.442995747664337,60.96989413326644,0.9841884449651707
0,Spring,584.3480466372281,212.2584458260963,117.67942618897901,22.678141071016494,56.83238540450834,0.9597899554066649
