Timestamp,Hour,Date,Load_Demand_MW,Solar_GHI_Wm2,Solar_Power_MW,Wind_Speed_ms,Wind_Power_MW,Voltage_pu,Frequency_Hz,THD_percent,Power_Factor,Renewable_Penetration_%
2023-01-02 04:00:00,4,2023-01-02,6318.1,0,0.0,5.69,6.63,1.0155,60.085,3.22,0.95,0.1
2023-01-02 05:00:00,5,2023-01-02,5431.61,0,0.0,9.78,33.68,0.9793,60.084,3.92,0.95,0.62
2023-01-02 06:00:00,6,2023-01-02,5993.84,0,0.0,5.33,5.45,1.0177,60.121,3.15,0.95,0.09
2023-01-02 07:00:00,7,2023-01-02,5665.97,2,0.24,5.59,6.29,1.0001,60.146,3.95,0.95,0.12
2023-01-02 08:00:00,8,2023-01-02,5345.3,301,36.12,6.35,9.22,0.994,59.89,3.48,0.95,0.85
2023-01-02 09:00:00,9,2023-01-02,5828.41,363,43.56,9.79,33.78,1.0078,59.893,3.27,0.95,1.33
2023-01-02 10:00:00,10,2023-01-02,5549.69,792,95.04,9.44,30.28,0.9848,60.115,3.21,0.949,2.26
2023-01-02 11:00:00,11,2023-01-02,6044.18,919,110.28,6.61,10.4,1.0126,59.876,3.25,0.949,2.0
2023-01-02 12:00:00,12,2023-01-02,5615.62,765,91.8,8.41,21.41,1.0082,59.948,3.4,0.949,2.02
2023-01-02 13:00:00,13,2023-01-02,6807.2,643,77.16,5.14,4.89,1.0251,59.905,3.73,0.95,1.21
2023-01-02 14:00:00,14,2023-01-02,6605.21,709,85.08,9.68,32.65,1.027,59.976,3.41,0.949,1.78
2023-01-02 15:00:00,15,2023-01-02,6967.83,464,55.68,7.25,13.72,1.0183,59.94,3.7,0.95,1.0
2023-01-02 16:00:00,16,2023-01-02,7440.75,211,25.32,6.38,9.35,1.0202,60.153,3.82,0.95,0.47
2023-01-02 17:00:00,17,2023-01-02,7842.33,6,0.72,9.58,31.65,1.0425,59.89,3.62,0.95,0.41
2023-01-02 18:00:00,18,2023-01-02,6975.03,0,0.0,7.15,13.16,1.0211,59.968,3.22,0.95,0.19
2023-01-02 19:00:00,19,2023-01-02,7299.29,0,0.0,8.13,19.35,0.9782,60.015,3.75,0.95,0.27
2023-01-02 20:00:00,20,2023-01-02,7450.34,0,0.0,9.72,33.06,0.9937,59.7,3.82,0.95,0.44
2023-01-02 21:00:00,21,2023-01-02,7306.49,0,0.0,9.7,32.86,1.0327,59.968,3.12,0.95,0.45
2023-01-02 22:00:00,22,2023-01-02,7800.98,0,0.0,8.21,19.92,1.0156,59.903,3.99,0.95,0.26
2023-01-02 23:00:00,23,2023-01-02,7099.7,0,0.0,5.38,5.61,1.0007,60.224,3.3,0.95,0.08
2023-01-03 00:00:00,0,2023-01-03,6470.94,0,0.0,5.27,5.27,0.9764,59.954,3.08,0.95,0.08
2023-01-03 01:00:00,1,2023-01-03,6726.28,0,0.0,8.55,22.5,0.9962,60.11,3.01,0.95,0.33
2023-01-03 02:00:00,2,2023-01-03,6629.78,0,0.0,9.59,31.75,1.0128,60.029,4.01,0.95,0.48
2023-01-03 03:00:00,3,2023-01-03,6048.38,0,0.0,5.03,4.58,0.9947,60.169,3.95,0.95,0.08
2023-01-03 04:00:00,4,2023-01-03,5694.74,0,0.0,5.94,7.55,1.0001,59.982,3.85,0.95,0.13
2023-01-03 05:00:00,5,2023-01-03,5906.33,0,0.0,6.5,9.89,0.9761,59.985,3.63,0.95,0.17
2023-01-03 06:00:00,6,2023-01-03,6115.51,0,0.0,7.29,13.95,1.018,59.957,3.45,0.95,0.23
2023-01-03 07:00:00,7,2023-01-03,5713.32,4,0.48,9.65,32.35,0.9764,59.825,3.9,0.95,0.57
2023-01-03 08:00:00,8,2023-01-03,5393.85,245,29.4,9.23,28.31,0.9524,59.865,3.12,0.95,1.07
2023-01-03 09:00:00,9,2023-01-03,5354.89,409,49.08,5.41,5.7,1.0139,59.817,3.62,0.95,1.02
2023-01-03 10:00:00,10,2023-01-03,6048.38,503,60.36,6.84,11.52,0.974,59.723,3.1,0.95,1.19
2023-01-03 11:00:00,11,2023-01-03,5794.84,630,75.6,9.18,27.85,1.0079,59.987,3.39,0.949,1.79
2023-01-03 12:00:00,12,2023-01-03,5706.13,758,90.96,6.93,11.98,1.0103,59.969,3.41,0.949,1.8
2023-01-03 13:00:00,13,2023-01-03,6784.42,758,90.96,8.8,24.53,1.0041,59.998,3.4,0.949,1.7
2023-01-03 14:00:00,14,2023-01-03,6082.54,571,68.52,8.64,23.22,0.9948,60.117,3.28,0.95,1.51
2023-01-03 15:00:00,15,2023-01-03,7085.31,368,44.16,8.35,20.96,0.9994,60.079,3.48,0.95,0.92
2023-01-03 16:00:00,16,2023-01-03,7242.35,238,28.56,6.81,11.37,1.027,60.222,3.6,0.95,0.55
2023-01-03 17:00:00,17,2023-01-03,7082.92,11,1.32,6.01,7.81,0.972,59.858,3.9,0.95,0.13
2023-01-03 18:00:00,18,2023-01-03,7469.52,0,0.0,7.91,17.82,0.9992,60.057,3.71,0.95,0.24
2023-01-03 19:00:00,19,2023-01-03,7079.32,0,0.0,5.04,4.61,0.9709,59.899,3.37,0.95,0.07
2023-01-03 20:00:00,20,2023-01-03,6913.89,0,0.0,5.82,7.1,0.991,60.023,3.03,0.95,0.1
2023-01-03 21:00:00,21,2023-01-03,7458.73,0,0.0,6.06,8.01,1.0464,60.022,3.31,0.95,0.11
2023-01-03 22:00:00,22,2023-01-03,6692.72,0,0.0,5.38,5.61,1.0066,60.018,3.76,0.95,0.08
2023-01-03 23:00:00,23,2023-01-03,7251.34,0,0.0,6.9,11.83,1.0263,59.963,3.8,0.95,0.16
2023-01-04 00:00:00,0,2023-01-04,7411.38,0,0.0,8.9,25.38,1.018,59.975,3.11,0.95,0.34
2023-01-04 01:00:00,1,2023-01-04,6860.54,0,0.0,9.72,33.06,0.9911,60.017,3.36,0.95,0.48
2023-01-04 02:00:00,2,2023-01-04,6987.61,0,0.0,8.31,20.66,1.0043,60.246,3.45,0.95,0.3
2023-01-04 03:00:00,3,2023-01-04,6494.32,0,0.0,8.79,24.45,1.02,59.995,3.48,0.95,0.38
2023-01-04 04:00:00,4,2023-01-04,6764.04,0,0.0,7.27,13.83,0.9896,60.179,3.56,0.95,0.2
2023-01-04 05:00:00,5,2023-01-04,5456.79,0,0.0,5.78,6.95,1.0211,59.994,3.83,0.95,0.13
2023-01-04 06:00:00,6,2023-01-04,5749.29,0,0.0,5.48,5.92,1.0365,59.976,3.91,0.95,0.1
2023-01-04 07:00:00,7,2023-01-04,5356.09,9,1.08,6.47,9.75,0.9875,60.131,3.42,0.95,0.2
2023-01-04 08:00:00,8,2023-01-04,5522.12,217,26.04,6.09,8.13,1.0121,60.051,3.57,0.95,0.62
2023-01-04 09:00:00,9,2023-01-04,5562.88,590,70.8,6.52,9.98,0.9868,60.107,3.89,0.95,1.45
2023-01-04 10:00:00,10,2023-01-04,5839.19,527,63.24,9.93,35.25,1.0272,59.874,3.52,0.949,1.69
2023-01-04 11:00:00,11,2023-01-04,6319.3,770,92.4,6.08,8.09,1.0041,59.795,3.65,0.95,1.59
2023-01-04 12:00:00,12,2023-01-04,6146.68,800,96.0,9.35,29.43,0.9791,60.051,3.9,0.949,2.04
2023-01-04 13:00:00,13,2023-01-04,6146.68,853,102.36,7.73,16.63,1.0152,59.869,3.46,0.949,1.94
2023-01-04 14:00:00,14,2023-01-04,6425.39,566,67.92,7.11,12.94,1.0172,59.981,3.33,0.95,1.26
2023-01-04 15:00:00,15,2023-01-04,6940.86,360,43.2,5.1,4.78,1.0153,60.028,3.65,0.95,0.69
2023-01-04 16:00:00,16,2023-01-04,7699.08,238,28.56,5.47,5.89,0.9853,60.152,3.01,0.95,0.45
2023-01-04 17:00:00,17,2023-01-04,7101.5,16,1.92,6.37,9.31,1.0206,59.923,3.07,0.95,0.16
2023-01-04 18:00:00,18,2023-01-04,7485.1,0,0.0,7.91,17.82,0.9664,60.071,3.54,0.95,0.24
2023-01-04 19:00:00,19,2023-01-04,7208.19,0,0.0,5.19,5.03,0.9895,60.103,3.15,0.95,0.07
2023-01-04 20:00:00,20,2023-01-04,7573.21,0,0.0,6.8,11.32,0.9493,59.875,3.91,0.95,0.15
2023-01-04 21:00:00,21,2023-01-04,7413.18,0,0.0,7.97,18.23,1.0195,59.993,3.19,0.95,0.25
2023-01-04 22:00:00,22,2023-01-04,6979.22,0,0.0,7.8,17.08,0.9746,59.916,3.72,0.95,0.24
2023-01-04 23:00:00,23,2023-01-04,7163.23,0,0.0,8.38,21.19,1.0038,60.027,3.8,0.95,0.3
2023-01-05 00:00:00,0,2023-01-05,7295.7,0,0.0,9.5,30.87,0.993,59.963,3.41,0.95,0.42
2023-01-05 01:00:00,1,2023-01-05,7083.51,0,0.0,6.75,11.07,0.9973,60.015,3.37,0.95,0.16
2023-01-05 02:00:00,2,2023-01-05,6548.27,0,0.0,7.25,13.72,0.9858,60.063,3.89,0.95,0.21
2023-01-05 03:00:00,3,2023-01-05,6048.38,0,0.0,8.11,19.2,1.0017,59.969,3.25,0.95,0.32
2023-01-05 04:00:00,4,2023-01-05,6158.67,0,0.0,8.2,19.85,0.9992,59.912,3.84,0.95,0.32
2023-01-05 05:00:00,5,2023-01-05,6479.94,0,0.0,6.52,9.98,0.9658,59.999,3.53,0.95,0.15
2023-01-05 06:00:00,6,2023-01-05,5699.54,0,0.0,8.48,21.95,1.0152,59.963,3.03,0.95,0.39
2023-01-05 07:00:00,7,2023-01-05,5505.94,8,0.96,8.27,20.36,0.9752,59.983,3.45,0.95,0.39
2023-01-05 08:00:00,8,2023-01-05,5369.88,266,31.92,7.9,17.75,1.0032,59.966,3.17,0.95,0.92
2023-01-05 09:00:00,9,2023-01-05,6028.0,552,66.24,7.41,14.65,0.9872,60.034,3.75,0.95,1.34
2023-01-05 10:00:00,10,2023-01-05,5594.05,784,94.08,7.69,16.37,1.0048,60.151,3.92,0.949,1.97
2023-01-05 11:00:00,11,2023-01-05,6598.61,582,69.84,6.99,12.3,1.0226,59.84,3.29,0.95,1.24
2023-01-05 12:00:00,12,2023-01-05,6028.0,775,93.0,6.85,11.57,0.981,59.865,3.1,0.949,1.73
2023-01-05 13:00:00,13,2023-01-05,5848.19,859,103.08,5.49,5.96,1.0035,60.099,3.97,0.949,1.86
2023-01-05 14:00:00,14,2023-01-05,6601.01,518,62.16,8.47,21.88,1.0512,59.869,3.25,0.95,1.27
2023-01-05 15:00:00,15,2023-01-05,6989.41,407,48.84,8.86,25.04,0.9918,60.035,3.03,0.95,1.06
2023-01-05 16:00:00,16,2023-01-05,7643.34,312,37.44,6.3,9.0,1.0005,60.08,3.09,0.95,0.61
2023-01-05 17:00:00,17,2023-01-05,7302.89,25,3.0,9.28,28.77,1.0204,60.019,3.98,0.95,0.44
2023-01-05 18:00:00,18,2023-01-05,7932.84,0,0.0,6.27,8.87,0.9934,60.092,3.65,0.95,0.11
2023-01-05 19:00:00,19,2023-01-05,7398.79,0,0.0,5.72,6.74,1.0023,59.971,3.56,0.95,0.09
2023-01-05 20:00:00,20,2023-01-05,6702.31,0,0.0,9.88,34.72,0.9722,59.822,3.07,0.95,0.52
2023-01-05 21:00:00,21,2023-01-05,7785.99,0,0.0,5.91,7.43,1.0272,59.917,3.57,0.95,0.1
2023-01-05 22:00:00,22,2023-01-05,7991.58,0,0.0,7.04,12.56,1.0415,59.992,3.51,0.95,0.16
2023-01-05 23:00:00,23,2023-01-05,7320.87,0,0.0,6.83,11.47,0.9767,59.882,3.35,0.95,0.16
2023-01-06 00:00:00,0,2023-01-06,6738.87,0,0.0,5.5,5.99,0.9898,59.971,3.54,0.95,0.09
2023-01-06 01:00:00,1,2023-01-06,7157.84,0,0.0,8.49,22.03,1.0045,60.123,3.1,0.95,0.31
2023-01-06 02:00:00,2,2023-01-06,6475.14,0,0.0,8.07,18.92,1.0522,60.089,3.66,0.95,0.29
2023-01-06 03:00:00,3,2023-01-06,6444.57,0,0.0,8.15,19.49,0.9969,59.999,3.93,0.95,0.3
2023-01-06 04:00:00,4,2023-01-06,5697.74,0,0.0,8.16,19.56,1.038,60.147,3.73,0.95,0.34
2023-01-06 05:00:00,5,2023-01-06,5941.09,0,0.0,5.96,7.62,0.9808,59.987,3.29,0.95,0.13
2023-01-06 06:00:00,6,2023-01-06,5581.46,0,0.0,9.11,27.22,1.0202,60.052,3.06,0.95,0.49
2023-01-06 07:00:00,7,2023-01-06,5366.88,16,1.92,5.32,5.42,1.0342,59.985,3.17,0.95,0.14
2023-01-06 08:00:00,8,2023-01-06,5679.76,206,24.72,9.52,31.06,1.0074,60.108,3.05,0.95,0.98
2023-01-06 09:00:00,9,2023-01-06,5577.86,492,59.04,8.72,23.87,1.0415,60.141,3.12,0.95,1.49
2023-01-06 10:00:00,10,2023-01-06,6282.74,699,83.88,6.56,10.16,1.005,60.165,3.05,0.95,1.5
2023-01-06 11:00:00,11,2023-01-06,6326.49,944,113.28,9.67,32.55,1.0126,59.982,3.9,0.949,2.31
2023-01-06 12:00:00,12,2023-01-06,6382.84,728,87.36,6.76,11.12,0.9962,59.985,3.53,0.95,1.54
2023-01-06 13:00:00,13,2023-01-06,6470.94,681,81.72,8.41,21.41,0.974,60.07,3.47,0.95,1.59
2023-01-06 14:00:00,14,2023-01-06,6396.62,494,59.28,6.34,9.17,0.9837,59.754,3.11,0.95,1.07
2023-01-06 15:00:00,15,2023-01-06,7140.46,482,57.84,5.13,4.86,0.9804,60.081,3.07,0.95,0.88
2023-01-06 16:00:00,16,2023-01-06,6575.24,202,24.24,7.17,13.27,1.0051,60.068,3.04,0.95,0.57
2023-01-06 17:00:00,17,2023-01-06,7511.47,33,3.96,6.51,9.93,0.9988,60.013,3.55,0.95,0.18
2023-01-06 18:00:00,18,2023-01-06,6699.31,0,0.0,5.54,6.12,0.9716,60.035,3.78,0.95,0.09
2023-01-06 19:00:00,19,2023-01-06,7664.32,0,0.0,7.85,17.41,0.9922,60.039,3.38,0.95,0.23
2023-01-06 20:00:00,20,2023-01-06,8527.43,0,0.0,6.28,8.92,0.9825,59.961,3.26,0.95,0.1
2023-01-06 21:00:00,21,2023-01-06,7862.71,0,0.0,6.99,12.3,1.0104,60.006,3.59,0.95,0.16
2023-01-06 22:00:00,22,2023-01-06,7425.16,0,0.0,6.83,11.47,0.9877,60.038,3.72,0.95,0.15
2023-01-06 23:00:00,23,2023-01-06,7788.99,0,0.0,9.69,32.75,0.9976,60.094,3.58,0.95,0.42
2023-01-07 00:00:00,0,2023-01-07,5763.67,0,0.0,7.33,14.18,0.9976,59.94,3.1,0.95,0.25
2023-01-07 01:00:00,1,2023-01-07,5643.8,0,0.0,6.3,9.0,1.0022,60.004,3.0,0.95,0.16
2023-01-07 02:00:00,2,2023-01-07,6198.82,0,0.0,9.8,33.88,1.0072,59.84,3.7,0.95,0.55
2023-01-07 03:00:00,3,2023-01-07,5214.04,0,0.0,8.28,20.44,1.0104,60.109,3.14,0.95,0.39
2023-01-07 04:00:00,4,2023-01-07,5337.51,0,0.0,8.46,21.8,0.9996,60.035,3.24,0.95,0.41
2023-01-07 05:00:00,5,2023-01-07,4981.48,0,0.0,6.19,8.54,1.003,59.971,3.15,0.95,0.17
2023-01-07 06:00:00,6,2023-01-07,4558.91,0,0.0,5.13,4.86,1.0289,60.101,3.94,0.95,0.11
2023-01-07 07:00:00,7,2023-01-07,4794.47,13,1.56,9.6,31.85,1.0159,60.021,3.63,0.95,0.7
2023-01-07 08:00:00,8,2023-01-07,4940.12,289,34.68,7.6,15.8,1.0085,60.037,3.35,0.95,1.02
2023-01-07 09:00:00,9,2023-01-07,4823.24,409,49.08,9.45,30.38,1.0269,60.161,3.12,0.95,1.65
2023-01-07 10:00:00,10,2023-01-07,4791.47,560,67.2,5.38,5.61,1.0087,59.855,3.49,0.95,1.52
2023-01-07 11:00:00,11,2023-01-07,4929.93,775,93.0,8.94,25.72,0.9511,59.878,3.14,0.949,2.41
2023-01-07 12:00:00,12,2023-01-07,5193.06,714,85.68,9.87,34.61,1.0113,59.891,3.16,0.949,2.32
2023-01-07 13:00:00,13,2023-01-07,5508.33,796,95.52,6.92,11.93,1.0093,59.999,3.49,0.949,1.95
2023-01-07 14:00:00,14,2023-01-07,5586.25,567,68.04,6.01,7.81,1.0214,59.968,3.63,0.95,1.36
2023-01-07 15:00:00,15,2023-01-07,5674.36,369,44.28,7.53,15.37,0.9746,59.86,3.32,0.95,1.05
2023-01-07 16:00:00,16,2023-01-07,5323.13,292,35.04,7.21,13.49,1.0247,60.055,3.75,0.95,0.91
2023-01-07 17:00:00,17,2023-01-07,6450.57,33,3.96,9.99,35.89,1.0261,59.833,3.49,0.95,0.62
2023-01-07 18:00:00,18,2023-01-07,6212.01,0,0.0,8.28,20.44,0.995,59.96,3.81,0.95,0.33
2023-01-07 19:00:00,19,2023-01-07,5969.26,0,0.0,8.55,22.5,0.9723,59.988,3.24,0.95,0.38
2023-01-07 20:00:00,20,2023-01-07,6779.63,0,0.0,6.28,8.92,1.0005,60.071,3.76,0.95,0.13
2023-01-07 21:00:00,21,2023-01-07,6246.78,0,0.0,6.79,11.27,1.0074,59.823,3.18,0.95,0.18
2023-01-07 22:00:00,22,2023-01-07,6014.81,0,0.0,6.01,7.81,1.0115,59.772,3.18,0.95,0.13
2023-01-07 23:00:00,23,2023-01-07,5758.88,0,0.0,7.56,15.55,1.0267,59.935,3.67,0.95,0.27
2023-01-08 00:00:00,0,2023-01-08,5490.35,0,0.0,9.12,27.31,1.0171,59.988,3.54,0.95,0.5
2023-01-08 01:00:00,1,2023-01-08,5688.15,0,0.0,8.98,26.07,0.9876,59.961,3.51,0.95,0.46
2023-01-08 02:00:00,2,2023-01-08,5416.63,0,0.0,6.39,9.39,0.9778,59.981,3.48,0.95,0.17
2023-01-08 03:00:00,3,2023-01-08,5413.03,0,0.0,5.73,6.77,0.9771,60.009,3.81,0.95,0.13
2023-01-08 04:00:00,4,2023-01-08,5188.26,0,0.0,7.36,14.35,1.0086,59.911,3.44,0.95,0.28
2023-01-08 05:00:00,5,2023-01-08,4737.53,0,0.0,7.28,13.89,0.9908,59.919,3.64,0.95,0.29
2023-01-08 06:00:00,6,2023-01-08,4533.14,0,0.0,7.4,14.59,1.0193,59.993,3.47,0.95,0.32
2023-01-08 07:00:00,7,2023-01-08,4648.82,15,1.8,9.48,30.67,0.9647,60.25,3.37,0.95,0.7
2023-01-08 08:00:00,8,2023-01-08,4598.47,216,25.92,7.6,15.8,1.0084,59.894,3.73,0.95,0.91
2023-01-08 09:00:00,9,2023-01-08,4355.72,369,44.28,5.55,6.15,1.0255,59.837,3.89,0.95,1.16
2023-01-08 10:00:00,10,2023-01-08,4849.01,741,88.92,8.06,18.85,1.0109,60.012,3.76,0.949,2.22
2023-01-08 11:00:00,11,2023-01-08,4657.81,725,87.0,7.53,15.37,0.9687,59.977,3.09,0.949,2.2
2023-01-08 12:00:00,12,2023-01-08,4439.63,903,108.36,5.53,6.09,1.0065,60.005,4.02,0.949,2.58
2023-01-08 13:00:00,13,2023-01-08,5047.41,709,85.08,9.22,28.22,1.0087,59.959,3.79,0.949,2.24
2023-01-08 14:00:00,14,2023-01-08,5213.44,812,97.44,6.09,8.13,1.001,60.105,3.91,0.949,2.02
2023-01-08 15:00:00,15,2023-01-08,6539.87,488,58.56,9.89,34.83,1.0305,60.077,3.54,0.95,1.43
2023-01-08 16:00:00,16,2023-01-08,6117.91,208,24.96,5.88,7.32,1.008,59.994,3.12,0.95,0.53
2023-01-08 17:00:00,17,2023-01-08,6018.41,39,4.68,5.9,7.39,0.9966,59.981,3.45,0.95,0.2
2023-01-08 18:00:00,18,2023-01-08,6337.28,0,0.0,5.62,6.39,1.01,59.989,3.65,0.95,0.1
2023-01-08 19:00:00,19,2023-01-08,6759.25,0,0.0,5.26,5.24,0.9868,60.021,3.73,0.95,0.08
2023-01-08 20:00:00,20,2023-01-08,6225.2,0,0.0,8.66,23.38,0.9806,60.189,3.12,0.95,0.38
2023-01-08 21:00:00,21,2023-01-08,6665.15,0,0.0,7.42,14.71,1.025,60.109,3.18,0.95,0.22
2023-01-08 22:00:00,22,2023-01-08,6499.72,0,0.0,5.17,4.97,0.9881,60.024,3.11,0.95,0.08
2023-01-08 23:00:00,23,2023-01-08,6313.91,0,0.0,6.03,7.89,0.9812,60.054,3.42,0.95,0.12
2023-01-09 00:00:00,0,2023-01-09,7229.76,0,0.0,6.9,11.83,0.9879,59.991,3.45,0.95,0.16
2023-01-09 01:00:00,1,2023-01-09,7256.14,0,0.0,7.61,15.87,1.0023,60.034,3.82,0.95,0.22
2023-01-09 02:00:00,2,2023-01-09,5881.15,0,0.0,8.51,22.19,1.0036,59.976,3.91,0.95,0.38
2023-01-09 03:00:00,3,2023-01-09,5990.24,0,0.0,8.14,19.42,0.99,60.047,3.85,0.95,0.32
2023-01-09 04:00:00,4,2023-01-09,6101.72,0,0.0,5.59,6.29,1.007,60.177,3.22,0.95,0.1
2023-01-09 05:00:00,5,2023-01-09,5858.97,0,0.0,6.37,9.31,0.972,59.918,3.5,0.95,0.16
2023-01-09 06:00:00,6,2023-01-09,5604.24,0,0.0,9.88,34.72,0.9861,59.895,3.88,0.95,0.62
2023-01-09 07:00:00,7,2023-01-09,5793.04,17,2.04,8.22,19.99,1.0185,60.058,3.18,0.95,0.38
2023-01-09 08:00:00,8,2023-01-09,5347.7,280,33.6,5.57,6.22,1.0247,59.952,3.82,0.95,0.74
2023-01-09 09:00:00,9,2023-01-09,6228.79,467,56.04,8.21,19.92,0.9613,59.998,3.6,0.95,1.22
2023-01-09 10:00:00,10,2023-01-09,5251.2,791,94.92,7.45,14.89,1.038,59.767,3.42,0.949,2.09
2023-01-09 11:00:00,11,2023-01-09,6143.68,931,111.72,8.97,25.98,1.0005,59.94,3.15,0.949,2.24
2023-01-09 12:00:00,12,2023-01-09,5885.35,667,80.04,9.08,26.95,0.9881,59.92,3.76,0.949,1.82
2023-01-09 13:00:00,13,2023-01-09,6095.73,772,92.64,9.03,26.51,1.0186,59.999,3.07,0.949,1.95
2023-01-09 14:00:00,14,2023-01-09,6897.11,644,77.28,7.02,12.45,0.9851,59.916,3.21,0.95,1.3
2023-01-09 15:00:00,15,2023-01-09,7199.8,446,53.52,5.74,6.81,1.0471,60.012,3.22,0.95,0.84
2023-01-09 16:00:00,16,2023-01-09,6295.33,344,41.28,6.38,9.35,0.9997,59.719,3.69,0.95,0.8
2023-01-09 17:00:00,17,2023-01-09,7308.28,48,5.76,6.69,10.78,1.0224,60.117,3.75,0.95,0.23
2023-01-09 18:00:00,18,2023-01-09,7165.03,0,0.0,9.85,34.4,0.9915,59.925,3.71,0.95,0.48
2023-01-09 19:00:00,19,2023-01-09,7491.7,0,0.0,7.97,18.23,0.9957,59.907,3.89,0.95,0.24
2023-01-09 20:00:00,20,2023-01-09,7096.1,0,0.0,7.21,13.49,0.988,60.145,3.56,0.95,0.19
2023-01-09 21:00:00,21,2023-01-09,7305.29,0,0.0,8.0,18.43,1.01,59.949,3.07,0.95,0.25
2023-01-09 22:00:00,22,2023-01-09,7157.84,0,0.0,8.16,19.56,0.9999,60.017,3.09,0.95,0.27
2023-01-09 23:00:00,23,2023-01-09,7690.09,0,0.0,5.24,5.18,0.9955,60.03,3.4,0.95,0.07
2023-01-10 00:00:00,0,2023-01-10,7077.52,0,0.0,8.4,21.34,0.9744,60.054,3.57,0.95,0.3
2023-01-10 01:00:00,1,2023-01-10,6973.23,0,0.0,5.36,5.54,1.0175,59.878,3.65,0.95,0.08
2023-01-10 02:00:00,2,2023-01-10,6608.2,0,0.0,6.46,9.71,0.9585,59.936,3.57,0.95,0.15
2023-01-10 03:00:00,3,2023-01-10,6216.81,0,0.0,6.64,10.54,1.0055,59.928,3.12,0.95,0.17
2023-01-10 04:00:00,4,2023-01-10,5974.66,0,0.0,6.45,9.66,1.0062,60.109,3.66,0.95,0.16
2023-01-10 05:00:00,5,2023-01-10,5945.88,0,0.0,8.96,25.9,1.0261,59.962,3.49,0.95,0.44
