Date,Voltage,Frequency
2023-01-06 02:00:00,229.11514575859897,49.99999176792681
2023-01-06 03:00:00,230.14023320901882,49.995222997921054
2023-01-06 04:00:00,229.7933885305141,50.007492782904144
2023-01-06 05:00:00,230.3375797305352,49.99433650864834
2023-01-06 06:00:00,231.40443115009705,49.98286045554493
2023-01-06 07:00:00,229.4083815856327,50.00560206541614
2023-01-06 08:00:00,230.36528588804185,49.98408741628193
2023-01-06 09:00:00,230.7087696314468,49.99825443651846
2023-01-06 10:00:00,229.66837707976174,50.010897404177726
2023-01-06 11:00:00,229.15126120502504,50.00575107419653
2023-01-06 12:00:00,230.1008370730852,50.000281977027804
2023-01-06 13:00:00,230.02282276917938,50.00068517019974
2023-01-06 14:00:00,228.36209290529274,49.98949931037595
2023-01-06 15:00:00,229.2134673249216,50.004094315252935
2023-01-06 16:00:00,230.72607560234647,50.00493263072235
2023-01-06 17:00:00,229.54951610755953,50.002115325598474
2023-01-06 18:00:00,230.46145735095592,50.0000993245956
2023-01-06 19:00:00,228.949498368015,49.998572495679625
2023-01-06 20:00:00,230.1253738573897,50.00790641268173
2023-01-06 21:00:00,230.12359406453763,49.99386324052262
2023-01-06 22:00:00,230.29914680868612,49.98657559659799
2023-01-06 23:00:00,229.62280803218457,50.0090479717897
2023-01-07 00:00:00,230.1588119757492,49.986799679759166
2023-01-07 01:00:00,231.8951964951084,49.992584898483045
2023-01-07 02:00:00,230.41945619073906,50.004244757802255
2023-01-07 03:00:00,231.47230512315838,50.0033210445171
2023-01-07 04:00:00,229.82700505332917,49.998375592825234
2023-01-07 05:00:00,227.40944424638246,50.01407630419651
2023-01-07 06:00:00,230.75138692507994,50.00975253928496
2023-01-07 07:00:00,231.96527135301008,49.998936406813215
2023-01-07 08:00:00,230.13803121297167,49.9943830329069
2023-01-07 09:00:00,229.42929247242176,50.002659109002
2023-01-07 10:00:00,230.08893051509082,50.00188645239381
2023-01-07 11:00:00,231.16643001645693,50.01187614056297
2023-01-07 12:00:00,230.13642840536332,49.998021253415104
2023-01-07 13:00:00,229.32508588119128,50.01025852659674
2023-01-07 14:00:00,229.0129224878806,49.986677523101136
2023-01-07 15:00:00,230.7145529202254,50.00351780750276
2023-01-07 16:00:00,233.13156875808042,49.99291332333864
2023-01-07 17:00:00,228.83020864306218,50.00006159075645
2023-01-07 18:00:00,230.6263312649957,49.9978045765869
2023-01-07 19:00:00,230.68774702777588,49.98889908459259
2023-01-07 20:00:00,228.8787035335908,49.99264927473912
2023-01-07 21:00:00,230.80556018140243,49.99536954327113
2023-01-07 22:00:00,232.0359593555607,50.0174512483941
2023-01-07 23:00:00,230.95516233176468,49.99466399352119
2023-01-08 00:00:00,229.63349417683582,49.981037489874446
2023-01-08 01:00:00,228.63851808751164,49.99259386976881
2023-01-08 02:00:00,230.44781028722525,49.98237471501898
2023-01-08 03:00:00,229.85463002277893,49.989557790526334
2023-01-08 04:00:00,230.6575353295106,49.97562465884101
2023-01-08 05:00:00,229.70056965326657,49.99378526224685
2023-01-08 06:00:00,229.08537297920788,50.00373224825907
2023-01-08 07:00:00,230.07265771486493,49.99586994968343
2023-01-08 08:00:00,231.1646845894655,49.99640117876597
2023-01-08 09:00:00,230.81366112500774,50.02552787653419
2023-01-08 10:00:00,229.718373285333,49.99397510305162
2023-01-08 11:00:00,228.82084206089152,50.00218498750743
2023-01-08 12:00:00,229.70980192560742,50.00105752504734
2023-01-08 13:00:00,229.6839239061396,50.00254017049176
2023-01-08 14:00:00,229.94950640306715,49.99391626874668
2023-01-08 15:00:00,231.97960046742017,50.00766389322901
2023-01-08 16:00:00,229.68983133863202,50.01187702847276
2023-01-08 17:00:00,230.13224763896054,50.00066417697493
2023-01-08 18:00:00,230.77725383237137,50.011657460689925
2023-01-08 19:00:00,230.50709807392374,50.00540158365831
2023-01-08 20:00:00,231.46566778300803,50.00167507677468
2023-01-08 21:00:00,229.4563268171668,49.98964436000879
2023-01-08 22:00:00,229.33716381465,49.998767233698985
2023-01-08 23:00:00,229.63224039271657,50.00995322175912
2023-01-09 00:00:00,229.07022139913116,49.996127172367046
2023-01-09 01:00:00,230.054336263936,50.00078694640857
2023-01-09 02:00:00,230.15626261432828,49.989242658123736
2023-01-09 03:00:00,229.66709957656607,50.003715238589564
2023-01-09 04:00:00,230.54698718008376,50.00463633916662
2023-01-09 05:00:00,230.5757836098522,50.02343774145677
2023-01-09 06:00:00,229.26989564473672,50.00232902845809
2023-01-09 07:00:00,230.5745650590349,50.00301913889444
2023-01-09 08:00:00,228.84636381432858,49.99846450506414
2023-01-09 09:00:00,229.07234121416684,49.99913571783642
2023-01-09 10:00:00,231.43081430433304,49.99698593441985
2023-01-09 11:00:00,229.77272730176585,50.0135946587386
2023-01-09 12:00:00,229.7976008754934,49.994843032292415
2023-01-09 13:00:00,231.66696254773709,50.01148725777897
2023-01-09 14:00:00,230.17538728003498,49.999130886120355
2023-01-09 15:00:00,229.7411927805412,49.991631263504345
2023-01-09 16:00:00,229.10038809054188,49.99439963788402
2023-01-09 17:00:00,230.46533980398382,49.99309155417638
2023-01-09 18:00:00,231.44948076642945,49.99465569008994
2023-01-09 19:00:00,229.932880406719,49.98792452020211
2023-01-09 20:00:00,231.2886958608444,49.992531486306454
2023-01-09 21:00:00,229.8549565742823,49.975207215358566
2023-01-09 22:00:00,229.2447268692115,50.00105824161905
2023-01-09 23:00:00,229.5140312521062,49.994400079179194
2023-01-10 00:00:00,229.25512141881657,49.997787200751986
2023-01-10 01:00:00,231.37737331782762,49.991764153595746
2023-01-10 02:00:00,231.13115194466633,50.013588052992084
2023-01-10 03:00:00,230.38985250263835,49.98117165996077
2023-01-10 04:00:00,227.62917329651424,50.00935100955806
2023-01-10 05:00:00,231.4778108055114,49.984285931765335
2023-01-10 06:00:00,229.61861130121886,49.992569464676016
2023-01-10 07:00:00,229.37809797291024,50.0036522736899
2023-01-10 08:00:00,229.66698023822244,50.0194993773476
2023-01-10 09:00:00,230.0398767878588,50.007789478687194
2023-01-10 10:00:00,230.43041076341152,49.97418169873395
2023-01-10 11:00:00,231.08770944795617,50.00347717015572
2023-01-10 12:00:00,230.5283058262928,49.991917857965575
2023-01-10 13:00:00,230.0288249960249,50.02397906989248
2023-01-10 14:00:00,229.62831371616076,50.00310544793336
2023-01-10 15:00:00,229.12199193973382,50.00952984830038
2023-01-10 16:00:00,230.38003038812954,49.99127887846826
2023-01-10 17:00:00,230.52960786548562,49.990664723296
2023-01-10 18:00:00,229.23639889528255,49.99950373260865
2023-01-10 19:00:00,228.94586366496438,49.992485113602896
2023-01-10 20:00:00,230.78364961008276,50.00328901101196
2023-01-10 21:00:00,229.57804112618388,49.99552513388388
2023-01-10 22:00:00,228.83224625977053,49.9997289315683
2023-01-10 23:00:00,229.05327709879037,50.00968250754088
2023-01-11 00:00:00,230.51621216457258,50.000314196198545
2023-01-11 01:00:00,231.5716114842016,49.99732101762375
2023-01-11 02:00:00,231.0155948554825,49.992909531086354
2023-01-11 03:00:00,228.1218688638503,49.994737394074065
2023-01-11 04:00:00,229.90377983410895,50.00707092000687
2023-01-11 05:00:00,230.81600495863563,49.99861687048686
2023-01-11 06:00:00,228.52423941528843,49.99041580901168
2023-01-11 07:00:00,231.61882560782922,49.996014316690456
2023-01-11 08:00:00,228.19848876668297,50.008300265432425
2023-01-11 09:00:00,230.60483271902646,49.996802166862
2023-01-11 10:00:00,229.64948416053244,49.97430272813892
2023-01-11 11:00:00,230.21826323818112,50.0090500601534
2023-01-11 12:00:00,230.08584010243436,49.99754729628983
2023-01-11 13:00:00,229.12465284165978,50.007942923872385
2023-01-11 14:00:00,230.53578659255453,49.99591256290012
2023-01-11 15:00:00,229.77329378170157,50.00479277173094
2023-01-11 16:00:00,230.58312763369418,50.005722687676815
2023-01-11 17:00:00,229.3495952543256,49.992624285600996
2023-01-11 18:00:00,229.75593438621866,49.98667794324998
2023-01-11 19:00:00,230.5566052731578,49.988550098724204
2023-01-11 20:00:00,229.27683836665648,50.002033307077724
2023-01-11 21:00:00,231.1713768129,49.99847911403595
2023-01-11 22:00:00,230.2953121293352,49.99980205952772
2023-01-11 23:00:00,231.9828780498675,50.00426978446923
2023-01-12 00:00:00,229.83593765179765,49.99675956383159
2023-01-12 01:00:00,230.27316648524788,49.995466568411295
2023-01-12 02:00:00,229.7744738450367,49.991754421183394
2023-01-12 03:00:00,230.00568176912333,50.003740628862325
2023-01-12 04:00:00,230.555565477293,50.016996227432934
2023-01-12 05:00:00,231.61840776837397,49.99497406364417
2023-01-12 06:00:00,231.43099484103112,50.00446877663369
2023-01-12 07:00:00,230.78104023233635,50.01320152088518
2023-01-12 08:00:00,228.93259417890977,49.99323858838071
2023-01-12 09:00:00,229.6315047873367,50.017550110196694
2023-01-12 10:00:00,230.58446803138014,49.990686907417924
2023-01-12 11:00:00,229.20408878918116,50.00554512271594
2023-01-12 12:00:00,229.9835234042293,49.988892081239534
2023-01-12 13:00:00,230.16049807535072,50.005256132567
2023-01-12 14:00:00,231.8203662983883,49.993437751547056
2023-01-12 15:00:00,229.8427981223865,49.97694495995677
2023-01-12 16:00:00,228.4267769744296,50.01394864436372
2023-01-12 17:00:00,230.77064602690515,50.002068912587774
2023-01-12 18:00:00,231.04488245695637,49.994616779102415
2023-01-12 19:00:00,232.27862509067924,49.99766099944195
2023-01-12 20:00:00,229.55981226570054,49.998083348547205
2023-01-12 21:00:00,228.6271827281691,49.99642945855039
2023-01-12 22:00:00,230.35260727175887,49.99610514593896
2023-01-12 23:00:00,230.52435166793433,49.998607645777696
2023-01-13 00:00:00,230.57840171805313,50.01988697288329
2023-01-13 01:00:00,229.59653297827992,49.97720527392306
2023-01-13 02:00:00,230.4282646657859,49.97986681084572
2023-01-13 03:00:00,230.10664826092002,50.00448899930278
2023-01-13 04:00:00,229.43680804881274,49.97416218641969
2023-01-13 05:00:00,228.90309750406655,49.99499656746292
2023-01-13 06:00:00,229.67643816284573,49.99215366013932
2023-01-13 07:00:00,229.93249020548578,49.99961161174268
2023-01-13 08:00:00,230.6868357365869,49.993735864739186
2023-01-13 09:00:00,229.96850288094356,49.998518250470816
2023-01-13 10:00:00,229.4879515471592,49.99220318884733
2023-01-13 11:00:00,230.53682544184534,49.987424259201205
2023-01-13 12:00:00,229.9274463480058,49.997339227761216
2023-01-13 13:00:00,229.3051100218229,50.00510904573104
2023-01-13 14:00:00,230.34074301016378,50.00630045911871
2023-01-13 15:00:00,230.6681221235672,50.00180327201427
2023-01-13 16:00:00,229.91094934559837,50.0127517987341
2023-01-13 17:00:00,231.64995670099026,50.00085764156938
2023-01-13 18:00:00,231.23557396478242,50.0082269835729
2023-01-13 19:00:00,230.52135048073566,49.997359709011135
2023-01-13 20:00:00,229.63502878730094,50.00457162458547
2023-01-13 21:00:00,228.17989605604834,50.01959245398875
2023-01-13 22:00:00,228.78347756176788,50.001778107451365
2023-01-13 23:00:00,230.8902095739867,50.011972420810395
2023-01-14 00:00:00,229.076217884989,50.00010054059803
2023-01-14 01:00:00,230.4101078980658,49.987458970179226
2023-01-14 02:00:00,229.10609834616892,50.001581248664095
2023-01-14 03:00:00,229.81917654081067,50.00534332943347
2023-01-14 04:00:00,229.51960113279262,50.008492652843174
2023-01-14 05:00:00,230.83639789536164,49.993186864461244
2023-01-14 06:00:00,230.90652676699955,50.037661800763395
2023-01-14 07:00:00,228.38278717753812,50.010797462145604
2023-01-14 08:00:00,231.34946614612718,50.01256573536586
2023-01-14 09:00:00,229.73825975603,50.00879615111756
2023-01-14 10:00:00,231.08585048416938,49.99159418759681
2023-01-14 11:00:00,231.31538425346866,49.99581490748054
2023-01-14 12:00:00,229.43624919531436,50.00562739368236
2023-01-14 13:00:00,231.62004185757024,49.981547544105325
2023-01-14 14:00:00,228.21155416488912,49.995253789659294
2023-01-14 15:00:00,228.96428835155396,49.99495724493617
2023-01-14 16:00:00,229.58167742615834,50.00606203576907
2023-01-14 17:00:00,228.96700280030203,49.990066915397506
2023-01-14 18:00:00,228.55354352071342,50.02010598157342
2023-01-14 19:00:00,231.02612700911874,50.03225312119313
2023-01-14 20:00:00,229.55260171746394,50.004332178307514
2023-01-14 21:00:00,230.07837035248224,50.01243986299316
2023-01-14 22:00:00,230.67652898253147,50.00496349283258
2023-01-14 23:00:00,231.09045415481282,49.994595342819075
2023-01-15 00:00:00,231.55154142505003,49.99062324969822
2023-01-15 01:00:00,229.12709469155195,50.003427670096855
2023-01-15 02:00:00,231.54723606516072,49.993252772285246
2023-01-15 03:00:00,230.16168494496694,50.010134142771655
2023-01-15 04:00:00,230.1682719032449,49.99356852240803
2023-01-15 05:00:00,229.72145118726058,50.002205073380246
2023-01-15 06:00:00,230.3088144337782,49.9914266632037
2023-01-15 07:00:00,231.54370277028366,49.99074524487261
2023-01-15 08:00:00,230.6574899349412,50.01444204200387
2023-01-15 09:00:00,231.09882685487148,49.99538675271229
2023-01-15 10:00:00,229.12995972715086,49.99594104068369
2023-01-15 11:00:00,229.56792054996765,49.993534434646456
2023-01-15 12:00:00,230.08258575352014,49.994975160834564
2023-01-15 13:00:00,230.50432603589286,49.99892853676368
2023-01-15 14:00:00,230.34573035666682,49.97975815688894
2023-01-15 15:00:00,231.7978538122581,50.00813106463002
2023-01-15 16:00:00,229.3341388357441,50.00394493611649
2023-01-15 17:00:00,230.46637001642813,50.008770848097015
2023-01-15 18:00:00,230.50931136494708,50.01295062683495
2023-01-15 19:00:00,229.5991605407037,50.0014594295881
2023-01-15 20:00:00,229.93501613941694,50.001037778392245
2023-01-15 21:00:00,229.33692869932275,50.00596863662279
2023-01-15 22:00:00,230.29549881087868,49.98683759443938
2023-01-15 23:00:00,228.68148093967542,49.996418218303305
2023-01-16 00:00:00,231.69155353560473,50.00978928072617
2023-01-16 01:00:00,229.75600474639637,50.00863731127478
2023-01-16 02:00:00,229.2865809123764,50.021990378111205
2023-01-16 03:00:00,228.26258288390088,49.99923653414184
2023-01-16 04:00:00,229.6456088713084,50.01216669298602
2023-01-16 05:00:00,229.76302501072848,49.99941013712829
2023-01-16 06:00:00,230.30573846576397,49.988995139101746
2023-01-16 07:00:00,229.79035009935825,50.001767436496834
2023-01-16 08:00:00,232.89641396500585,49.99780718711255
2023-01-16 09:00:00,228.72975843319293,49.99578844980998
2023-01-16 10:00:00,230.6140038435206,49.98925645973584
2023-01-16 11:00:00,230.40597420054348,49.997413459210385
2023-01-16 12:00:00,228.65223826005774,49.9916063191883
2023-01-16 13:00:00,229.6743726970453,50.01984385488617
2023-01-16 14:00:00,232.34909864577682,50.009070729689775
2023-01-16 15:00:00,229.47673854993167,49.98831501322833
2023-01-16 16:00:00,232.02060802374692,49.994031362020955
2023-01-16 17:00:00,229.8893369853781,49.996050247161925
2023-01-16 18:00:00,230.0324805915717,49.997916712019226
2023-01-16 19:00:00,229.62541288309748,49.9916235972568
2023-01-16 20:00:00,229.00724164057328,49.99889354318074
2023-01-16 21:00:00,228.78627749181942,50.01015072057105
2023-01-16 22:00:00,229.39335968578388,49.9963106402147
2023-01-16 23:00:00,230.75261798053825,49.98808039517975
2023-01-17 00:00:00,230.54122648552675,49.979829091518276
2023-01-17 01:00:00,229.62930317831572,49.98040261943739
2023-01-17 02:00:00,231.87928014648338,50.00284587298463
2023-01-17 03:00:00,229.15701901711836,50.00126559053657
2023-01-17 04:00:00,230.45774084223325,49.99797837235169
2023-01-17 05:00:00,228.6917803472222,49.994180211250146
2023-01-17 06:00:00,230.3020236946239,49.995752672589084
2023-01-17 07:00:00,230.51503625852976,50.00259189590282
2023-01-17 08:00:00,229.80340554634836,49.99406759178584
2023-01-17 09:00:00,230.0447182016367,50.00048914772543
2023-01-17 10:00:00,229.52324562263362,49.99747189938853
2023-01-17 11:00:00,230.9305336079293,50.000984435502545
2023-01-17 12:00:00,230.87499623987884,49.97818270418345
2023-01-17 13:00:00,230.43831969258122,50.00809703218337
2023-01-17 14:00:00,230.70032198362586,50.0027803579922
2023-01-17 15:00:00,230.55282542913397,49.995254758868484
2023-01-17 16:00:00,229.5895154206044,49.99683824830175
2023-01-17 17:00:00,230.35593901935846,50.005271487834854
2023-01-17 18:00:00,230.75385185879006,49.998709131167516
2023-01-17 19:00:00,229.79559778836406,50.00605298701885
2023-01-17 20:00:00,230.57004596596838,50.001131986985904
2023-01-17 21:00:00,228.67841754910395,50.009304447847306
2023-01-17 22:00:00,228.81482178896078,49.99034260324903
2023-01-17 23:00:00,230.08303514654452,50.00126574081324
2023-01-18 00:00:00,229.68754482260184,49.98219074127053
2023-01-18 01:00:00,231.10055423522377,49.99034927172315
2023-01-18 02:00:00,229.8156797547148,49.98645955096127
2023-01-18 03:00:00,231.1486281076147,49.99841531896693
2023-01-18 04:00:00,229.97383427388655,49.99663220160897
2023-01-18 05:00:00,230.35108295307361,49.99388990186821
2023-01-18 06:00:00,229.5788078320232,49.98663841582901
2023-01-18 07:00:00,229.87972310534863,49.983320308866986
2023-01-18 08:00:00,229.26961030911366,49.98862673968685
2023-01-18 09:00:00,228.93978505221543,50.00871202749503
2023-01-18 10:00:00,230.93006137309288,50.00028689219123
2023-01-18 11:00:00,231.075062545386,49.99072350506578
2023-01-18 12:00:00,230.9309038886414,49.99902463314333
2023-01-18 13:00:00,231.10851637618774,50.00258378412458
2023-01-18 14:00:00,230.21602681111335,50.001030785462326
2023-01-18 15:00:00,229.56043628424737,49.994573535465086
2023-01-18 16:00:00,229.30102831724878,49.99460725178499
2023-01-18 17:00:00,228.24467585034958,49.99530132434507
2023-01-18 18:00:00,230.5356306400756,50.01208669228162
2023-01-18 19:00:00,230.12814842789416,50.005924696807426
2023-01-18 20:00:00,230.37731005774768,50.01289658297933
2023-01-18 21:00:00,230.60219985181624,50.00116576336325
2023-01-18 22:00:00,231.3874044449167,49.99012452637921
2023-01-18 23:00:00,229.67157536798098,50.01294784788098
2023-01-19 00:00:00,230.47759240196922,49.99670232661113
2023-01-19 01:00:00,229.50294733539158,49.98886027841671
2023-01-19 02:00:00,228.29433364217343,49.99033320684943
2023-01-19 03:00:00,229.8229712264443,50.00689507670996
2023-01-19 04:00:00,231.4600938992781,50.00137763262311
2023-01-19 05:00:00,229.81626647739338,49.992732284160304
2023-01-19 06:00:00,229.11239661568618,49.99265589605831
2023-01-19 07:00:00,230.38484276506634,50.027010850226766
2023-01-19 08:00:00,230.88999989705258,50.004482892699954
2023-01-19 09:00:00,230.51163051527988,49.99817529777207
2023-01-19 10:00:00,231.35536253234338,50.00450562166076
2023-01-19 11:00:00,229.06455627303183,49.98096378147093
2023-01-19 12:00:00,231.38904917518346,49.99038031756848
2023-01-19 13:00:00,227.94701629291282,49.991868432751644
2023-01-19 14:00:00,227.96946809483387,50.013176776128475
2023-01-19 15:00:00,228.53698712295463,49.98019928787223
2023-01-19 16:00:00,230.48019739308918,49.99053807975621
2023-01-19 17:00:00,228.4911766840517,50.00040990023849
2023-01-19 18:00:00,229.36167902850707,49.99539172072166
2023-01-19 19:00:00,229.5765723962606,49.99018540087344
2023-01-19 20:00:00,230.74633777772155,49.99719825765455
2023-01-19 21:00:00,231.2781431154464,50.01624885173138
2023-01-19 22:00:00,230.90207580518273,50.00863757649779
2023-01-19 23:00:00,228.5692164497646,49.98345103262671
2023-01-20 00:00:00,230.17867870974607,50.00077649812409
2023-01-20 01:00:00,229.62951525826142,49.982324835367706
2023-01-20 02:00:00,229.83628867627172,50.002690980646584
2023-01-20 03:00:00,229.9342898940226,50.00919915898522
2023-01-20 04:00:00,229.5358507911346,49.98630376879955
2023-01-20 05:00:00,229.27424924499704,50.00376203234108
2023-01-20 06:00:00,229.55169542261046,50.01515684639903
2023-01-20 07:00:00,229.3086645344396,49.97815922552541
2023-01-20 08:00:00,231.01626311545627,50.00100055162636
2023-01-20 09:00:00,229.93603383530095,50.001443631316995
2023-01-20 10:00:00,231.0102985758979,49.9989321106512
2023-01-20 11:00:00,231.09296917116217,49.98943738556642
2023-01-20 12:00:00,231.38568341480124,50.00293614111862
2023-01-20 13:00:00,228.74215632810748,49.99596799994293
2023-01-20 14:00:00,230.2627589909525,50.00244020126633
2023-01-20 15:00:00,228.75885873245178,49.99279344597451
2023-01-20 16:00:00,231.8369189046259,50.0003227751075
2023-01-20 17:00:00,230.58886617924907,50.02652931667476
2023-01-20 18:00:00,229.53054923610858,49.984543186699455
2023-01-20 19:00:00,229.68478496298073,49.971013249331676
2023-01-20 20:00:00,230.83934450885917,50.001318649300856
2023-01-20 21:00:00,229.63163914857813,49.996762768568054
2023-01-20 22:00:00,228.64281912855805,49.99797036649863
2023-01-20 23:00:00,230.44969096679728,49.98959767277248
2023-01-21 00:00:00,231.232913954704,50.00380581727511
2023-01-21 01:00:00,229.9268690272882,50.014248240622614
