Date,Harmonics,Reactive Power
2023-01-07 08:00:00,5.22207147546466,40.598249318107875
2023-01-07 09:00:00,5.395210373711357,36.07192537024496
2023-01-07 10:00:00,4.844445021607561,20.341259941682573
2023-01-07 11:00:00,5.264580269138486,15.183542720557966
2023-01-07 12:00:00,4.981902991652502,2.684272572400354
2023-01-07 13:00:00,5.131184122594079,-16.941102533561658
2023-01-07 14:00:00,5.115659957329762,-20.541992387316967
2023-01-07 15:00:00,5.338155380019618,-39.045042741581575
2023-01-07 16:00:00,4.54541937301489,-42.23670352717019
2023-01-07 17:00:00,4.384750185103059,-44.13158155128736
2023-01-07 18:00:00,5.718860934818909,-50.16247183910406
2023-01-07 19:00:00,5.535370853030122,-50.93152507922848
2023-01-07 20:00:00,5.319585594022155,-43.235161810767906
2023-01-07 21:00:00,5.036136317153132,-31.721912455322162
2023-01-07 22:00:00,4.498269898492979,-23.066347024433142
2023-01-07 23:00:00,5.230684807910144,-15.189839917568163
2023-01-08 00:00:00,4.54386593394443,-1.9905425473705103
2023-01-08 01:00:00,5.517418932941972,12.821276592323736
2023-01-08 02:00:00,4.371452882756038,29.401389681502486
2023-01-08 03:00:00,5.00019571414594,37.16354219682602
2023-01-08 04:00:00,5.323284563243189,42.3559967310263
2023-01-08 05:00:00,5.208615052086961,46.60272352624042
2023-01-08 06:00:00,5.4804970272787354,43.322946998353416
2023-01-08 07:00:00,4.533672288303035,59.56411652792162
2023-01-08 08:00:00,5.301225108239407,41.772818956999565
2023-01-08 09:00:00,4.840354358977216,32.08109345630186
2023-01-08 10:00:00,5.072834757167601,31.61614305811287
2023-01-08 11:00:00,4.066333524285143,10.692617652709899
2023-01-08 12:00:00,5.527429344958796,1.5363299094296492
2023-01-08 13:00:00,4.500050944793724,-13.552114304342469
2023-01-08 14:00:00,5.158361023562017,-26.374769547363343
2023-01-08 15:00:00,5.674743241735083,-32.78832225638286
2023-01-08 16:00:00,6.104891340646045,-41.345285299287845
2023-01-08 17:00:00,5.38615172937368,-53.211631372361055
2023-01-08 18:00:00,5.2800658514454195,-51.1751298821987
2023-01-08 19:00:00,5.433356438366686,-44.93281974879371
2023-01-08 20:00:00,4.7557934565301645,-40.86954629811674
2023-01-08 21:00:00,5.001941167221638,-36.259161454007796
2023-01-08 22:00:00,5.431339935478086,-29.69207056742576
2023-01-08 23:00:00,4.893700054461376,-6.519357269228346
2023-01-09 00:00:00,4.0593271155801744,3.6016351309753563
2023-01-09 01:00:00,5.619617799392307,25.95087746767404
2023-01-09 02:00:00,5.355559886029606,25.36914645757833
2023-01-09 03:00:00,4.422579354962776,38.42713616275903
2023-01-09 04:00:00,4.416456050222466,44.850999194976
2023-01-09 05:00:00,5.162813728411074,40.99947380439512
2023-01-09 06:00:00,6.799905851171773,51.428109100115826
2023-01-09 07:00:00,5.02969380805373,39.09458392979435
2023-01-09 08:00:00,4.716013231760232,39.319562918064975
2023-01-09 09:00:00,4.095852278179112,36.83194062905424
2023-01-09 10:00:00,5.179522514847523,24.894956156063564
2023-01-09 11:00:00,5.337878748298737,-1.3418641862461484
2023-01-09 12:00:00,4.825723493078448,1.0221511206087424
2023-01-09 13:00:00,4.918486879749975,-18.689205100783084
2023-01-09 14:00:00,4.850039138864592,-21.583398789770488
2023-01-09 15:00:00,4.499808911329071,-35.77228161193498
2023-01-09 16:00:00,4.516710739232322,-37.284080665266885
2023-01-09 17:00:00,3.6239856688828676,-56.24307308323388
2023-01-09 18:00:00,4.4611606182470585,-59.15453089644524
2023-01-09 19:00:00,5.196777538961356,-42.7324485315907
2023-01-09 20:00:00,4.528154314001641,-36.82653155840618
2023-01-09 21:00:00,5.2102045319229395,-22.64621303036215
2023-01-09 22:00:00,4.141589420175478,-23.412939804742845
2023-01-09 23:00:00,5.186459587064434,-11.585266142277401
2023-01-10 00:00:00,4.693364071290532,1.6150963283323505
2023-01-10 01:00:00,4.672029324773998,16.745754057846472
2023-01-10 02:00:00,5.653933486151662,25.191163480232806
2023-01-10 03:00:00,3.8294311483796735,25.862955550529293
2023-01-10 04:00:00,5.276159671639001,41.33950633313839
2023-01-10 05:00:00,5.394887517848439,46.03580624688184
2023-01-10 06:00:00,4.839739193499203,47.194195792377805
2023-01-10 07:00:00,4.292503956474246,52.183520762197325
2023-01-10 08:00:00,5.034564527949185,52.25511143158821
2023-01-10 09:00:00,4.769104142093837,35.02928724149439
2023-01-10 10:00:00,5.51694315576639,19.516312045647
2023-01-10 11:00:00,5.434795804046784,11.416106720957739
2023-01-10 12:00:00,4.99999889240184,-5.543965319620263
2023-01-10 13:00:00,4.465599296314908,-13.300684609640943
2023-01-10 14:00:00,4.939642303187421,-33.145113106471484
2023-01-10 15:00:00,5.073422140518153,-37.444763710698346
2023-01-10 16:00:00,4.932364584261525,-39.54948450153471
2023-01-10 17:00:00,4.879637350764298,-48.30182629213332
2023-01-10 18:00:00,4.69608565371615,-47.63238131506526
2023-01-10 19:00:00,4.367073702819817,-45.74947391089213
2023-01-10 20:00:00,4.881797175968451,-48.2689388113618
2023-01-10 21:00:00,5.067601239620535,-35.67493272876519
2023-01-10 22:00:00,5.038681782468825,-19.454933296291255
2023-01-10 23:00:00,4.977821512586068,-11.686316576244849
2023-01-11 00:00:00,4.046055346709808,1.8011885444335705
2023-01-11 01:00:00,4.603030473442917,11.616138905444064
2023-01-11 02:00:00,5.596431321289864,20.53279771693117
2023-01-11 03:00:00,5.350153182347895,34.66010614307227
2023-01-11 04:00:00,4.919663651760703,44.59854936819563
2023-01-11 05:00:00,5.035056305700928,48.16500606434117
2023-01-11 06:00:00,4.441729249866138,49.11529460598382
2023-01-11 07:00:00,4.463865009297865,47.735938925970146
2023-01-11 08:00:00,4.652624879403772,46.57513288837095
2023-01-11 09:00:00,4.842324806216528,34.412708362143604
2023-01-11 10:00:00,4.730729467373867,20.389844656735676
2023-01-11 11:00:00,5.068351983077674,10.32593860332107
2023-01-11 12:00:00,5.0260151012647585,5.047867969551521
2023-01-11 13:00:00,5.1049147951025,-12.010745536511036
2023-01-11 14:00:00,4.0358123945978495,-30.512005622636543
2023-01-11 15:00:00,6.280715541522825,-33.54169571032217
2023-01-11 16:00:00,5.14544869283166,-47.219017270240506
2023-01-11 17:00:00,4.819745358779696,-47.98597630234749
2023-01-11 18:00:00,4.7984475167548,-44.87032921197402
2023-01-11 19:00:00,4.998146322641117,-52.01601300167605
2023-01-11 20:00:00,4.763526398512764,-48.6814228523646
2023-01-11 21:00:00,4.615599716031475,-33.165274090817164
2023-01-11 22:00:00,4.958487273502278,-25.561632488801706
2023-01-11 23:00:00,5.425587939463055,-12.227803129151429
2023-01-12 00:00:00,4.953784638355845,5.61683473908908
2023-01-12 01:00:00,5.090457794351286,9.748642177244866
2023-01-12 02:00:00,5.492141958515381,26.454989292700123
2023-01-12 03:00:00,5.406058564749534,36.40460554303968
2023-01-12 04:00:00,5.847770382491397,36.73488507860047
2023-01-12 05:00:00,4.239292857496846,51.616250404555025
2023-01-12 06:00:00,4.541155069568099,52.28741095988273
2023-01-12 07:00:00,4.569439721182539,47.38309939592079
2023-01-12 08:00:00,4.124085618422954,48.126973592473355
2023-01-12 09:00:00,4.610717424105117,26.074817976809435
2023-01-12 10:00:00,5.333247223376999,22.532841441037622
2023-01-12 11:00:00,5.685728604146695,16.233239473019985
2023-01-12 12:00:00,5.193858764792608,-3.1786314699796336
2023-01-12 13:00:00,5.943183705716208,-17.70869577250176
2023-01-12 14:00:00,4.58760884777479,-23.172224692611476
2023-01-12 15:00:00,5.39623659535136,-40.01627806869185
2023-01-12 16:00:00,5.3336442477547585,-40.240533052296364
2023-01-12 17:00:00,5.096502824032155,-43.72838213764259
2023-01-12 18:00:00,4.948883201905256,-51.0135829262888
2023-01-12 19:00:00,4.863358740237726,-49.17462488816142
2023-01-12 20:00:00,5.415114398510848,-46.280088791335416
2023-01-12 21:00:00,5.239247188585656,-35.58357481410457
2023-01-12 22:00:00,5.166420225574597,-27.02301640060559
2023-01-12 23:00:00,5.26927757976082,-6.622657009216671
2023-01-13 00:00:00,4.966265911351615,6.651360105866412
2023-01-13 01:00:00,5.395550009748857,12.319463227386766
2023-01-13 02:00:00,4.657207569691229,29.379399428450185
2023-01-13 03:00:00,5.055166235640446,37.74663702396279
2023-01-13 04:00:00,4.982704101659229,38.823587031982385
2023-01-13 05:00:00,4.897701801863484,42.57092441139172
2023-01-13 06:00:00,5.04003025762819,47.990870451270204
2023-01-13 07:00:00,4.707960913771636,43.96803165558501
2023-01-13 08:00:00,6.28458939897169,44.734496518871254
2023-01-13 09:00:00,5.589740817783134,37.803951959615446
2023-01-13 10:00:00,5.585952623431335,21.41439813634957
2023-01-13 11:00:00,5.316002282285423,17.221854747742462
2023-01-13 12:00:00,5.480464071768157,8.171518322562019
2023-01-13 13:00:00,5.472403319605779,-15.393283895137966
2023-01-13 14:00:00,4.86848557599347,-22.990392217858123
2023-01-13 15:00:00,4.860492168329972,-32.8434057877718
2023-01-13 16:00:00,4.60744138035281,-43.219876802671706
2023-01-13 17:00:00,5.355173650960209,-40.25298405271513
2023-01-13 18:00:00,4.152296319590079,-46.43098115639636
2023-01-13 19:00:00,5.1962750348176145,-44.65546617579926
2023-01-13 20:00:00,4.835622996793952,-45.32325127697391
2023-01-13 21:00:00,4.1825253573667664,-30.708284346491126
2023-01-13 22:00:00,5.1397016363247285,-26.3930370682317
2023-01-13 23:00:00,4.864825457631776,-9.534420587138936
2023-01-14 00:00:00,5.203802081905387,-8.025863286780234
2023-01-14 01:00:00,4.742427807007337,16.281626022551286
2023-01-14 02:00:00,4.277750493519346,28.31949353013185
2023-01-14 03:00:00,4.92372357051577,36.77739494576062
2023-01-14 04:00:00,4.5653507931593325,31.83499142335408
2023-01-14 05:00:00,4.06846812856579,52.85609046365873
2023-01-14 06:00:00,5.424817748307469,55.86462247618562
2023-01-14 07:00:00,4.696456854401374,42.329268658348134
2023-01-14 08:00:00,4.929844801815609,48.08628928054119
2023-01-14 09:00:00,3.895781787506614,29.84257913424252
2023-01-14 10:00:00,4.78727630724121,21.957803170111738
2023-01-14 11:00:00,5.350614066802173,11.894349638846922
2023-01-14 12:00:00,3.9798087873701578,4.904475846528152
2023-01-14 13:00:00,4.9292696435549965,-10.025360293673995
2023-01-14 14:00:00,4.6446467607821855,-25.204214168455252
2023-01-14 15:00:00,5.367169890459268,-36.493266745923634
2023-01-14 16:00:00,4.760540462496333,-41.15278107752777
2023-01-14 17:00:00,5.233485154048547,-47.685100802740514
2023-01-14 18:00:00,5.312345848312636,-45.08233924981524
2023-01-14 19:00:00,4.832464670823321,-52.6274487007536
2023-01-14 20:00:00,5.245026890057668,-33.851108195863326
2023-01-14 21:00:00,4.8723228525504805,-30.857451256151087
2023-01-14 22:00:00,5.1714195821009294,-34.511212840840514
2023-01-14 23:00:00,4.525590007879192,-12.094205796135839
2023-01-15 00:00:00,4.528000677139641,-6.043291049138974
2023-01-15 01:00:00,4.416930625818726,12.433778851536353
2023-01-15 02:00:00,5.1317102951869735,13.266116816156181
2023-01-15 03:00:00,5.603449751371396,28.494658438960936
2023-01-15 04:00:00,5.480585391893487,42.97930110246244
2023-01-15 05:00:00,4.879549824913509,45.76962481022685
2023-01-15 06:00:00,4.918753457211463,55.18750707134141
2023-01-15 07:00:00,5.409869924210306,46.251499270609386
2023-01-15 08:00:00,5.658969026410753,45.56608210128668
2023-01-15 09:00:00,3.9216664743455167,41.580185643353474
2023-01-15 10:00:00,4.746509452910536,18.13086601522284
2023-01-15 11:00:00,5.07790074810973,7.381888117794364
2023-01-15 12:00:00,4.979224290596082,-3.2692773879644834
2023-01-15 13:00:00,4.963995071580544,-13.320821655208862
2023-01-15 14:00:00,5.952975473580718,-21.56264714852111
2023-01-15 15:00:00,4.5810019647177445,-42.52834334429548
2023-01-15 16:00:00,4.69175635614184,-49.51244094264707
2023-01-15 17:00:00,4.5192054955751,-48.02043061430439
2023-01-15 18:00:00,4.207704253280971,-57.33699027085087
2023-01-15 19:00:00,4.668162073735357,-51.768518193180576
2023-01-15 20:00:00,4.522862295109414,-47.20719549073782
2023-01-15 21:00:00,4.8530148725195295,-37.243342156292904
2023-01-15 22:00:00,5.434596053322724,-17.248743672668468
2023-01-15 23:00:00,4.658894948773174,-16.4122730807824
2023-01-16 00:00:00,5.4177803518385,-4.892806757570086
2023-01-16 01:00:00,5.464529149129609,9.912518741721362
2023-01-16 02:00:00,4.951359506109227,21.425163997127978
2023-01-16 03:00:00,5.247213962180986,38.500021761163225
2023-01-16 04:00:00,5.416619707673661,45.50061069729797
2023-01-16 05:00:00,4.821217491892089,44.89502154480323
2023-01-16 06:00:00,4.89418350064106,49.27155550498555
2023-01-16 07:00:00,5.183242099054597,44.90917557314785
2023-01-16 08:00:00,5.228786586860855,44.11018164135441
2023-01-16 09:00:00,4.971521409319658,40.77425499963306
2023-01-16 10:00:00,5.376410060043295,30.23814491825533
2023-01-16 11:00:00,4.908903454809215,15.097798803874689
2023-01-16 12:00:00,5.274034133161806,-2.89534219519757
2023-01-16 13:00:00,5.192021996764884,-16.502746019754955
2023-01-16 14:00:00,4.6852153114589585,-32.09284720953248
2023-01-16 15:00:00,5.685003905833644,-35.890144019569114
2023-01-16 16:00:00,5.468872009818216,-46.70787990303722
2023-01-16 17:00:00,4.47578582516216,-43.35918314694969
2023-01-16 18:00:00,5.334371633955624,-57.006633788742135
2023-01-16 19:00:00,4.840495863652477,-44.58857937241033
2023-01-16 20:00:00,5.386027938732179,-50.497954843407854
2023-01-16 21:00:00,5.54278730118683,-40.48530879360874
2023-01-16 22:00:00,5.2741643696469485,-28.862924925081966
2023-01-16 23:00:00,5.589987959449549,-17.24701213677756
2023-01-17 00:00:00,5.284306802839243,5.441840881300774
2023-01-17 01:00:00,4.7918692204647115,12.606528624523085
2023-01-17 02:00:00,3.948319050153235,30.791587828440022
2023-01-17 03:00:00,4.421841868647487,35.6487847008711
2023-01-17 04:00:00,4.6998247504578705,39.32882717877439
2023-01-17 05:00:00,5.243373889354593,41.294556357217125
2023-01-17 06:00:00,4.362615852725473,48.13503176265232
2023-01-17 07:00:00,4.306491197557162,45.16837939561985
2023-01-17 08:00:00,4.778313511292534,45.77123725049018
2023-01-17 09:00:00,4.835670454998704,40.31706548472407
2023-01-17 10:00:00,5.0378278723062,31.973830517509853
2023-01-17 11:00:00,5.623243416951084,15.267179522748823
2023-01-17 12:00:00,4.734704947425798,-4.794421539698599
2023-01-17 13:00:00,4.912460201621178,-9.550511115646138
2023-01-17 14:00:00,5.426165828549714,-21.55254423594184
2023-01-17 15:00:00,4.53039755962403,-39.488879276936984
2023-01-17 16:00:00,5.566010145532048,-42.241845505517624
2023-01-17 17:00:00,4.49204186598661,-50.96092296034318
2023-01-17 18:00:00,4.772578305638916,-54.328714145024385
2023-01-17 19:00:00,4.6279003022841225,-43.49140961161867
2023-01-17 20:00:00,5.768948137581711,-42.69553425219539
2023-01-17 21:00:00,5.04451641213321,-30.33612652334212
2023-01-17 22:00:00,4.895588738874393,-25.814037029744117
2023-01-17 23:00:00,4.393761284455829,-16.018491408525797
2023-01-18 00:00:00,5.57183645142882,-9.449719940583645
2023-01-18 01:00:00,5.397801509588404,21.498928197567757
2023-01-18 02:00:00,4.652159737863152,30.431073200945928
2023-01-18 03:00:00,5.003772980376523,31.1147740948582
2023-01-18 04:00:00,5.187919809576481,31.926947007045914
2023-01-18 05:00:00,5.1564717217490195,53.544666021996846
2023-01-18 06:00:00,4.750555479209063,51.68060420360128
2023-01-18 07:00:00,5.750544035886805,52.441235698225256
2023-01-18 08:00:00,4.882810663446654,33.31316242013943
2023-01-18 09:00:00,4.898129218063569,28.998545732634376
2023-01-18 10:00:00,5.482227547746703,25.561443510867626
2023-01-18 11:00:00,5.360915404539238,9.615225924730673
2023-01-18 12:00:00,5.450026927435637,-2.5007486139007735
2023-01-18 13:00:00,5.940491643644169,-22.93364769416875
2023-01-18 14:00:00,4.661460339783779,-27.175945417767537
2023-01-18 15:00:00,5.069841194295188,-34.32242644550372
2023-01-18 16:00:00,4.5947714552409,-39.947799888027546
2023-01-18 17:00:00,4.73237632812531,-46.29578975609415
2023-01-18 18:00:00,4.599185311288452,-52.174755018929424
2023-01-18 19:00:00,4.956821640509801,-44.31380581350414
2023-01-18 20:00:00,5.401250828492683,-45.38431010260264
2023-01-18 21:00:00,4.819254662188905,-25.843111540514897
2023-01-18 22:00:00,5.072724091815664,-23.24550161256983
2023-01-18 23:00:00,4.5527051041860505,-13.225364230075106
2023-01-19 00:00:00,4.626286563382287,0.13300023298389285
2023-01-19 01:00:00,4.311375994851657,8.611126568292173
2023-01-19 02:00:00,4.822922745997577,28.820844306500156
2023-01-19 03:00:00,4.918962796603976,31.501585256353096
2023-01-19 04:00:00,4.9732190467633,48.594019264301515
2023-01-19 05:00:00,4.618360984308551,49.339993474534616
2023-01-19 06:00:00,5.1551398580458585,45.94907677863146
2023-01-19 07:00:00,4.893186953438898,50.358408074217415
2023-01-19 08:00:00,4.576061138645565,40.00534569185321
2023-01-19 09:00:00,5.050961712227264,31.590029970336243
2023-01-19 10:00:00,5.032791588763036,25.931099548945106
2023-01-19 11:00:00,4.928359839563184,14.472697300815856
2023-01-19 12:00:00,5.546186917158191,-2.249513085809374
2023-01-19 13:00:00,5.187775060267321,-15.302235695081523
2023-01-19 14:00:00,6.31528504564487,-26.917787185725363
2023-01-19 15:00:00,4.778184660940197,-32.44317497521766
2023-01-19 16:00:00,5.034217613603398,-40.03693050110696
2023-01-19 17:00:00,4.420330158219259,-45.50410002141448
2023-01-19 18:00:00,4.750481519096334,-53.24869264436308
2023-01-19 19:00:00,4.051791282966491,-37.635804263520384
2023-01-19 20:00:00,5.2403282711311645,-54.59684969613137
2023-01-19 21:00:00,5.471173195563954,-39.97097396671045
2023-01-19 22:00:00,4.860448460746699,-22.45708991040005
2023-01-19 23:00:00,4.169335938067167,-5.33006536196044
2023-01-20 00:00:00,6.070638618395128,1.6229337236746408
2023-01-20 01:00:00,4.779712876886889,11.350477818311823
2023-01-20 02:00:00,4.758932733917067,30.894753934613878
2023-01-20 03:00:00,5.381843588487257,32.887962745413645
2023-01-20 04:00:00,4.510090991506028,39.223829154085735
2023-01-20 05:00:00,4.637675123375356,52.314446664376646
2023-01-20 06:00:00,5.338880387059178,57.279808085508556
2023-01-20 07:00:00,5.646523535402719,40.42189716476773
2023-01-20 08:00:00,4.86918359044126,51.57536500810237
2023-01-20 09:00:00,4.285545400316467,39.88313821417347
2023-01-20 10:00:00,5.466782600522273,29.115713164750574
2023-01-20 11:00:00,3.825264193585099,17.254979975507077
2023-01-20 12:00:00,5.244230544725665,3.25203655815814
2023-01-20 13:00:00,4.330195109768443,-10.682892425950003
2023-01-20 14:00:00,4.816702975333496,-26.228401869643687
