Timestamp,GHI,DNI,DHI,Temperature
2023-01-02 16:00:00,211,169,42,-6.367694276663463
2023-01-02 17:00:00,6,5,1,7.100118433851043
2023-01-02 18:00:00,0,0,0,13.511070800753192
2023-01-02 19:00:00,0,0,0,11.280974105118592
2023-01-02 20:00:00,0,0,0,0.4009439078861776
2023-01-02 21:00:00,0,0,0,2.184295403900273
2023-01-02 22:00:00,0,0,0,8.395375440591412
2023-01-02 23:00:00,0,0,0,11.445423657821976
2023-01-03 00:00:00,0,0,0,3.746987369210401
2023-01-03 01:00:00,0,0,0,2.924919696359512
2023-01-03 02:00:00,0,0,0,10.078116892764161
2023-01-03 03:00:00,0,0,0,1.8643082645725606
2023-01-03 04:00:00,0,0,0,2.98254485686483
2023-01-03 05:00:00,0,0,0,1.0655409451931472
2023-01-03 06:00:00,0,0,0,17.61483659191585
2023-01-03 07:00:00,4,3,0,17.064830660904644
2023-01-03 08:00:00,245,196,49,10.382799555645619
2023-01-03 09:00:00,409,327,81,11.433160881946616
2023-01-03 10:00:00,503,403,100,-0.6157628799063435
2023-01-03 11:00:00,630,504,126,5.885822132451662
2023-01-03 12:00:00,758,606,151,16.476442350053688
2023-01-03 13:00:00,758,607,151,4.533843509313854
2023-01-03 14:00:00,571,457,114,7.542807804673693
2023-01-03 15:00:00,368,294,73,2.614137964166079
2023-01-03 16:00:00,238,191,47,13.675602730389073
2023-01-03 17:00:00,11,8,2,4.732522873386057
2023-01-03 18:00:00,0,0,0,9.111029332206458
2023-01-03 19:00:00,0,0,0,7.832600173794871
2023-01-03 20:00:00,0,0,0,-0.5215264671806263
2023-01-03 21:00:00,0,0,0,2.7336392510308207
2023-01-03 22:00:00,0,0,0,1.2726081839322276
2023-01-03 23:00:00,0,0,0,1.6166810144522006
2023-01-04 00:00:00,0,0,0,8.32113958154544
2023-01-04 01:00:00,0,0,0,3.356516857958526
2023-01-04 02:00:00,0,0,0,-5.496242324506628
2023-01-04 03:00:00,0,0,0,10.033676046077659
2023-01-04 04:00:00,0,0,0,5.074184031298609
2023-01-04 05:00:00,0,0,0,15.581190531636787
2023-01-04 06:00:00,0,0,0,16.94935319365907
2023-01-04 07:00:00,9,7,1,-0.05076797785834941
2023-01-04 08:00:00,217,174,43,15.964648165127858
2023-01-04 09:00:00,590,472,118,5.667149702250146
2023-01-04 10:00:00,527,422,105,4.224227340270689
2023-01-04 11:00:00,770,616,154,-0.5470318916361645
2023-01-04 12:00:00,800,640,160,0.6427766106823594
2023-01-04 13:00:00,853,682,170,11.10106700600471
2023-01-04 14:00:00,566,453,113,6.904442356327511
2023-01-04 15:00:00,360,288,72,11.962430221055602
2023-01-04 16:00:00,238,190,47,12.301621345675041
2023-01-04 17:00:00,16,13,3,6.693765562703757
2023-01-04 18:00:00,0,0,0,3.489360405843908
2023-01-04 19:00:00,0,0,0,3.435685663256287
2023-01-04 20:00:00,0,0,0,6.192342468229931
2023-01-04 21:00:00,0,0,0,4.211656259036433
2023-01-04 22:00:00,0,0,0,7.136531860818822
2023-01-04 23:00:00,0,0,0,8.62326572907561
2023-01-05 00:00:00,0,0,0,1.2152352005365223
2023-01-05 01:00:00,0,0,0,7.767276759781208
2023-01-05 02:00:00,0,0,0,2.3659817404126966
2023-01-05 03:00:00,0,0,0,9.759625770924112
2023-01-05 04:00:00,0,0,0,8.732125571140426
2023-01-05 05:00:00,0,0,0,3.4782424188060728
2023-01-05 06:00:00,0,0,0,6.616949638483122
2023-01-05 07:00:00,8,6,1,5.635347079957327
2023-01-05 08:00:00,266,213,53,5.851463686809614
2023-01-05 09:00:00,552,442,110,2.416589460587483
2023-01-05 10:00:00,784,627,156,-0.5925662753638408
2023-01-05 11:00:00,582,465,116,8.219477120538532
2023-01-05 12:00:00,775,620,155,4.235107179196028
2023-01-05 13:00:00,859,687,171,5.1197424142622765
2023-01-05 14:00:00,518,415,103,-0.35382082214566335
2023-01-05 15:00:00,407,326,81,4.330024409143214
2023-01-05 16:00:00,312,250,62,-3.7806071239079966
2023-01-05 17:00:00,25,20,5,10.739797634299721
2023-01-05 18:00:00,0,0,0,7.68054940603711
2023-01-05 19:00:00,0,0,0,10.39882113265929
2023-01-05 20:00:00,0,0,0,5.346617126148057
2023-01-05 21:00:00,0,0,0,7.795527109261096
2023-01-05 22:00:00,0,0,0,7.5381323097137525
2023-01-05 23:00:00,0,0,0,6.457127310782662
2023-01-06 00:00:00,0,0,0,6.412692399726096
2023-01-06 01:00:00,0,0,0,4.557742664551481
2023-01-06 02:00:00,0,0,0,6.052007577270893
2023-01-06 03:00:00,0,0,0,-5.311209261898317
2023-01-06 04:00:00,0,0,0,10.229148885473183
2023-01-06 05:00:00,0,0,0,4.886626500941442
2023-01-06 06:00:00,0,0,0,7.615905244739636
2023-01-06 07:00:00,16,13,3,-0.7149270490396509
2023-01-06 08:00:00,206,165,41,4.708582118521485
2023-01-06 09:00:00,492,393,98,9.473659980168053
2023-01-06 10:00:00,699,559,139,5.91414457024803
2023-01-06 11:00:00,944,755,188,-2.32429955989884
2023-01-06 12:00:00,728,583,145,5.127410920830466
2023-01-06 13:00:00,681,545,136,7.395301228757583
2023-01-06 14:00:00,494,395,98,3.221698334337891
2023-01-06 15:00:00,482,385,96,11.52123194685618
2023-01-06 16:00:00,202,162,40,8.732206582853644
2023-01-06 17:00:00,33,26,6,-1.2105628403257844
2023-01-06 18:00:00,0,0,0,7.930433024406111
2023-01-06 19:00:00,0,0,0,1.3737354244971423
2023-01-06 20:00:00,0,0,0,17.392092109602654
2023-01-06 21:00:00,0,0,0,-4.784131074063844
2023-01-06 22:00:00,0,0,0,8.61151262832078
2023-01-06 23:00:00,0,0,0,-1.5667650747280435
2023-01-07 00:00:00,0,0,0,8.984082961223503
2023-01-07 01:00:00,0,0,0,10.13400589099832
2023-01-07 02:00:00,0,0,0,1.0698028168991742
2023-01-07 03:00:00,0,0,0,3.12744774053514
2023-01-07 04:00:00,0,0,0,4.634899799680986
2023-01-07 05:00:00,0,0,0,14.129425784740537
2023-01-07 06:00:00,0,0,0,5.816953119665285
2023-01-07 07:00:00,13,11,2,13.671062179677186
2023-01-07 08:00:00,289,231,57,0.08089050437129863
2023-01-07 09:00:00,409,327,81,9.322761712196387
2023-01-07 10:00:00,560,448,112,3.4978330878784414
2023-01-07 11:00:00,775,620,155,7.702235174146843
2023-01-07 12:00:00,714,571,142,7.127121768582924
2023-01-07 13:00:00,796,636,159,14.439601265455188
2023-01-07 14:00:00,567,453,113,4.3280880897267675
2023-01-07 15:00:00,369,295,73,7.239750643713945
2023-01-07 16:00:00,292,234,58,3.0590219115914374
2023-01-07 17:00:00,33,26,6,2.9496875674176235
2023-01-07 18:00:00,0,0,0,10.230807260253478
2023-01-07 19:00:00,0,0,0,-3.598468422804623
2023-01-07 20:00:00,0,0,0,0.9259343594662939
2023-01-07 21:00:00,0,0,0,9.365779329016164
2023-01-07 22:00:00,0,0,0,6.9663719018334564
2023-01-07 23:00:00,0,0,0,6.108893909632806
2023-01-08 00:00:00,0,0,0,12.78461045056044
2023-01-08 01:00:00,0,0,0,15.567098230984731
2023-01-08 02:00:00,0,0,0,2.732751998261083
2023-01-08 03:00:00,0,0,0,3.883634624819825
2023-01-08 04:00:00,0,0,0,-3.31293696012769
2023-01-08 05:00:00,0,0,0,7.8122280734440555
2023-01-08 06:00:00,0,0,0,5.261030148398689
2023-01-08 07:00:00,15,12,3,3.822639168167301
2023-01-08 08:00:00,216,173,43,10.673392117217894
2023-01-08 09:00:00,369,295,73,10.478660462183095
2023-01-08 10:00:00,741,593,148,7.642715521664403
2023-01-08 11:00:00,725,580,145,-2.341128441515748
2023-01-08 12:00:00,903,722,180,10.7010931235036
2023-01-08 13:00:00,709,567,141,0.637579032306455
2023-01-08 14:00:00,812,649,162,3.57035981609758
2023-01-08 15:00:00,488,390,97,0.19610064806959748
2023-01-08 16:00:00,208,166,41,4.703791918920747
2023-01-08 17:00:00,39,31,7,2.8030837636496004
2023-01-08 18:00:00,0,0,0,5.871308461702383
2023-01-08 19:00:00,0,0,0,15.030075675424676
2023-01-08 20:00:00,0,0,0,-1.8821759898212207
2023-01-08 21:00:00,0,0,0,8.400797150194235
2023-01-08 22:00:00,0,0,0,6.391335237797779
2023-01-08 23:00:00,0,0,0,9.954735101310352
2023-01-09 00:00:00,0,0,0,6.025639438892158
2023-01-09 01:00:00,0,0,0,2.315463613545819
2023-01-09 02:00:00,0,0,0,5.873924726618759
2023-01-09 03:00:00,0,0,0,3.642589410167799
2023-01-09 04:00:00,0,0,0,7.579777458628446
2023-01-09 05:00:00,0,0,0,6.191921099971362
2023-01-09 06:00:00,0,0,0,1.3349252003353502
2023-01-09 07:00:00,17,13,3,9.722022627009345
2023-01-09 08:00:00,280,224,56,12.260620830042694
2023-01-09 09:00:00,467,374,93,2.1811561700269237
2023-01-09 10:00:00,791,632,158,10.459718198956189
2023-01-09 11:00:00,931,745,186,6.630316448403546
2023-01-09 12:00:00,667,534,133,1.0302484751008398
2023-01-09 13:00:00,772,618,154,-0.15916035367461667
2023-01-09 14:00:00,644,515,128,6.5368141761642375
2023-01-09 15:00:00,446,357,89,6.251944993714232
2023-01-09 16:00:00,344,275,68,10.866010033904026
2023-01-09 17:00:00,48,38,9,9.575926959945477
2023-01-09 18:00:00,0,0,0,1.4353882318115803
2023-01-09 19:00:00,0,0,0,0.6884365921898707
2023-01-09 20:00:00,0,0,0,3.5076592554606214
2023-01-09 21:00:00,0,0,0,11.323306570977635
2023-01-09 22:00:00,0,0,0,10.761638152515049
2023-01-09 23:00:00,0,0,0,8.368191655692163
2023-01-10 00:00:00,0,0,0,12.194174835072376
2023-01-10 01:00:00,0,0,0,-1.0389146555548274
2023-01-10 02:00:00,0,0,0,10.982885320848798
2023-01-10 03:00:00,0,0,0,5.546005585497046
2023-01-10 04:00:00,0,0,0,10.997128213043371
2023-01-10 05:00:00,0,0,0,14.86820534385145
2023-01-10 06:00:00,0,0,0,8.149391693508381
2023-01-10 07:00:00,22,18,4,-5.447867519253382
2023-01-10 08:00:00,225,180,45,3.7029195373251653
2023-01-10 09:00:00,566,453,113,-3.152604315699712
2023-01-10 10:00:00,547,437,109,6.888536237799509
2023-01-10 11:00:00,692,553,138,4.144345058418657
2023-01-10 12:00:00,779,623,155,8.353255742216316
2023-01-10 13:00:00,837,669,167,3.013366106557945
2023-01-10 14:00:00,764,611,152,4.588259564811516
2023-01-10 15:00:00,406,324,81,1.701076572706433
2023-01-10 16:00:00,295,236,59,17.253182937977588
2023-01-10 17:00:00,48,38,9,6.760157959045926
2023-01-10 18:00:00,0,0,0,11.01792102173816
2023-01-10 19:00:00,0,0,0,5.562872558113842
2023-01-10 20:00:00,0,0,0,4.809425474866282
2023-01-10 21:00:00,0,0,0,8.106512040679211
2023-01-10 22:00:00,0,0,0,4.158119926511155
2023-01-10 23:00:00,0,0,0,5.708155102043118
2023-01-11 00:00:00,0,0,0,1.4094086959276328
2023-01-11 01:00:00,0,0,0,3.8605532478436366
2023-01-11 02:00:00,0,0,0,4.614009311573284
2023-01-11 03:00:00,0,0,0,4.150103632350595
2023-01-11 04:00:00,0,0,0,9.39027569195953
2023-01-11 05:00:00,0,0,0,1.304121205303633
2023-01-11 06:00:00,0,0,0,7.896132384423147
2023-01-11 07:00:00,22,18,4,9.337939770706626
2023-01-11 08:00:00,294,235,58,1.3950604468587677
2023-01-11 09:00:00,370,296,74,-6.462333339218174
2023-01-11 10:00:00,722,577,144,1.4832438100542067
2023-01-11 11:00:00,872,697,174,9.461567340841526
2023-01-11 12:00:00,791,632,158,11.035329849369804
2023-01-11 13:00:00,787,630,157,11.250097271616031
2023-01-11 14:00:00,517,414,103,3.549063255685562
2023-01-11 15:00:00,543,434,108,6.576549180343602
2023-01-11 16:00:00,354,283,70,9.905178439172024
2023-01-11 17:00:00,45,36,9,1.0282483183921913
2023-01-11 18:00:00,0,0,0,11.426872245179315
2023-01-11 19:00:00,0,0,0,8.882168105394351
2023-01-11 20:00:00,0,0,0,6.093989642196724
2023-01-11 21:00:00,0,0,0,10.434416384184516
2023-01-11 22:00:00,0,0,0,3.1997071979969465
2023-01-11 23:00:00,0,0,0,9.457153625450381
2023-01-12 00:00:00,0,0,0,4.341476653849688
2023-01-12 01:00:00,0,0,0,13.21409972085291
2023-01-12 02:00:00,0,0,0,5.861154356072962
2023-01-12 03:00:00,0,0,0,-1.544319580477274
2023-01-12 04:00:00,0,0,0,7.705101634218723
2023-01-12 05:00:00,0,0,0,0.09047701982692757
2023-01-12 06:00:00,0,0,0,12.628559420643647
2023-01-12 07:00:00,29,23,5,7.081451231015827
2023-01-12 08:00:00,312,250,62,4.783264671479493
2023-01-12 09:00:00,506,405,101,15.86591636090175
2023-01-12 10:00:00,520,416,104,5.090569095602751
2023-01-12 11:00:00,778,622,155,5.279801463086139
2023-01-12 12:00:00,966,773,193,10.758828152673987
2023-01-12 13:00:00,846,676,169,-1.9874683025904654
2023-01-12 14:00:00,714,571,142,-1.1468395412197792
2023-01-12 15:00:00,544,435,108,7.711063951951036
2023-01-12 16:00:00,335,268,67,8.602990185526611
2023-01-12 17:00:00,49,39,9,-1.6746982328703508
2023-01-12 18:00:00,0,0,0,6.968813619440745
2023-01-12 19:00:00,0,0,0,-1.8418353907084581
2023-01-12 20:00:00,0,0,0,15.369691695518434
2023-01-12 21:00:00,0,0,0,4.25268915229884
2023-01-12 22:00:00,0,0,0,-0.3762442270054187
2023-01-12 23:00:00,0,0,0,-0.5037976256193542
2023-01-13 00:00:00,0,0,0,3.0169629965227545
2023-01-13 01:00:00,0,0,0,4.664404972048346
2023-01-13 02:00:00,0,0,0,7.54895175635639
2023-01-13 03:00:00,0,0,0,6.665867289836458
2023-01-13 04:00:00,0,0,0,7.643409907434557
2023-01-13 05:00:00,0,0,0,1.637416104555622
2023-01-13 06:00:00,0,0,0,8.390571915937677
2023-01-13 07:00:00,34,27,6,11.64254100919219
2023-01-13 08:00:00,244,195,48,9.403850418500772
2023-01-13 09:00:00,392,314,78,4.85070755416818
2023-01-13 10:00:00,798,638,159,-1.8695822939408995
2023-01-13 11:00:00,824,659,164,9.191046036265309
2023-01-13 12:00:00,714,571,142,6.961488811806566
2023-01-13 13:00:00,608,486,121,2.9062289693363956
2023-01-13 14:00:00,708,566,141,3.3750448613671105
2023-01-13 15:00:00,563,450,112,-0.8502775324529326
2023-01-13 16:00:00,248,198,49,3.5677799136019526
2023-01-13 17:00:00,67,54,13,11.24548551310915
2023-01-13 18:00:00,0,0,0,7.688908505784716
2023-01-13 19:00:00,0,0,0,10.27019998361877
2023-01-13 20:00:00,0,0,0,-1.837694482198776
2023-01-13 21:00:00,0,0,0,14.949839822335273
2023-01-13 22:00:00,0,0,0,8.962330826992613
2023-01-13 23:00:00,0,0,0,4.4455650360340275
2023-01-14 00:00:00,0,0,0,-0.9625201423218215
2023-01-14 01:00:00,0,0,0,4.209228850143126
2023-01-14 02:00:00,0,0,0,12.908855673709677
2023-01-14 03:00:00,0,0,0,8.888725633123325
2023-01-14 04:00:00,0,0,0,8.05603539173065
2023-01-14 05:00:00,0,0,0,8.439058199341304
2023-01-14 06:00:00,0,0,0,7.4844783840259455
2023-01-14 07:00:00,38,30,7,-2.3562494160969436
2023-01-14 08:00:00,209,167,41,-0.7864555233127826
2023-01-14 09:00:00,570,456,114,8.137357132443794
2023-01-14 10:00:00,508,406,101,12.077769854476962
2023-01-14 11:00:00,740,592,148,6.897508900694819
2023-01-14 12:00:00,823,658,164,-1.110665184049071
2023-01-14 13:00:00,669,535,133,15.585921255167925
2023-01-14 14:00:00,555,444,111,9.012341264670427
2023-01-14 15:00:00,572,458,114,9.11365570251546
2023-01-14 16:00:00,275,220,55,6.885163588155427
2023-01-14 17:00:00,67,54,13,2.9122618599364465
2023-01-14 18:00:00,0,0,0,2.579157896358031
2023-01-14 19:00:00,0,0,0,3.502074390686195
2023-01-14 20:00:00,0,0,0,8.661628941690111
2023-01-14 21:00:00,0,0,0,-3.0661084186403347
2023-01-14 22:00:00,0,0,0,2.187400139038628
2023-01-14 23:00:00,0,0,0,2.7505518257363457
2023-01-15 00:00:00,0,0,0,3.592791327447918
2023-01-15 01:00:00,0,0,0,-1.5612074509253908
2023-01-15 02:00:00,0,0,0,8.673010296614715
2023-01-15 03:00:00,0,0,0,-1.7736972226208998
2023-01-15 04:00:00,0,0,0,9.087438105070765
2023-01-15 05:00:00,0,0,0,8.960792482645537
2023-01-15 06:00:00,0,0,0,3.2571382130391826
2023-01-15 07:00:00,39,31,7,-0.7291184412674667
2023-01-15 08:00:00,238,190,47,11.346816400209741
2023-01-15 09:00:00,375,300,75,5.475659000639191
2023-01-15 10:00:00,516,412,103,2.2504781974739467
2023-01-15 11:00:00,700,560,140,7.470885703756814
2023-01-15 12:00:00,689,551,137,4.919144683944619
2023-01-15 13:00:00,831,665,166,1.6772094390480685
2023-01-15 14:00:00,783,626,156,6.47191528495516
2023-01-15 15:00:00,404,323,80,4.863699381526841
2023-01-15 16:00:00,349,279,69,6.349089928066036
2023-01-15 17:00:00,75,60,15,10.948499673508355
2023-01-15 18:00:00,0,0,0,0.14240035411589602
2023-01-15 19:00:00,0,0,0,2.7517248327927613
2023-01-15 20:00:00,0,0,0,16.970059381986992
2023-01-15 21:00:00,0,0,0,11.705966339854452
2023-01-15 22:00:00,0,0,0,8.29225052908833
2023-01-15 23:00:00,0,0,0,-2.2752364628446795
2023-01-16 00:00:00,0,0,0,2.754834176406642
2023-01-16 01:00:00,0,0,0,7.20244433073589
2023-01-16 02:00:00,0,0,0,-3.8560375667605973
2023-01-16 03:00:00,0,0,0,13.720988770419341
2023-01-16 04:00:00,0,0,0,5.248177189657968
2023-01-16 05:00:00,0,0,0,10.871297229536708
2023-01-16 06:00:00,0,0,0,2.6581024631939654
2023-01-16 07:00:00,34,27,6,8.929233339614566
2023-01-16 08:00:00,322,258,64,4.052588972745058
2023-01-16 09:00:00,601,481,120,6.740012894452234
2023-01-16 10:00:00,610,488,122,5.5466588683513205
2023-01-16 11:00:00,761,609,152,1.9244230461050797
2023-01-16 12:00:00,719,575,143,2.6315803556964372
2023-01-16 13:00:00,641,513,128,0.771451952452245
2023-01-16 14:00:00,522,418,104,10.00547035949866
2023-01-16 15:00:00,469,375,93,5.2243826898188175
2023-01-16 16:00:00,284,227,56,11.873568821447186
2023-01-16 17:00:00,98,79,19,9.716333610383392
2023-01-16 18:00:00,0,0,0,16.63902746649569
2023-01-16 19:00:00,0,0,0,3.475481396773039
2023-01-16 20:00:00,0,0,0,6.18893006730937
2023-01-16 21:00:00,0,0,0,0.053819743369866835
2023-01-16 22:00:00,0,0,0,4.5729013892170105
2023-01-16 23:00:00,0,0,0,6.2291958204975675
2023-01-17 00:00:00,0,0,0,10.053917263945456
2023-01-17 01:00:00,0,0,0,2.7661123630741757
2023-01-17 02:00:00,0,0,0,7.24340695200183
2023-01-17 03:00:00,0,0,0,9.40629608510454
2023-01-17 04:00:00,0,0,0,12.210510402401205
2023-01-17 05:00:00,0,0,0,10.242689949735809
2023-01-17 06:00:00,0,0,0,13.890258846812038
2023-01-17 07:00:00,47,38,9,11.842196680941804
2023-01-17 08:00:00,266,212,53,1.4366319620211803
2023-01-17 09:00:00,457,365,91,4.2659116695882435
2023-01-17 10:00:00,666,532,133,-0.6597233241022895
2023-01-17 11:00:00,901,721,180,6.6810654489401715
2023-01-17 12:00:00,983,786,196,6.085220271249383
2023-01-17 13:00:00,895,716,179,7.482440272741579
2023-01-17 14:00:00,711,568,142,8.290192296692014
2023-01-17 15:00:00,633,507,126,2.8914986981099067
2023-01-17 16:00:00,280,224,56,12.737864862303418
2023-01-17 17:00:00,103,82,20,10.235651473297052
2023-01-17 18:00:00,0,0,0,3.2411049596130446
2023-01-17 19:00:00,0,0,0,7.59400821971417
2023-01-17 20:00:00,0,0,0,3.054296944608937
2023-01-17 21:00:00,0,0,0,5.195905239710186
2023-01-17 22:00:00,0,0,0,-0.21214697154341255
2023-01-17 23:00:00,0,0,0,10.874160116014842
2023-01-18 00:00:00,0,0,0,8.318818202756583
2023-01-18 01:00:00,0,0,0,3.6347742581109284
2023-01-18 02:00:00,0,0,0,6.833864251960737
2023-01-18 03:00:00,0,0,0,6.698342238309518
2023-01-18 04:00:00,0,0,0,6.605905898385906
2023-01-18 05:00:00,0,0,0,4.440822927960396
2023-01-18 06:00:00,0,0,0,12.769987289790384
2023-01-18 07:00:00,54,43,10,6.131895077106092
2023-01-18 08:00:00,295,236,59,8.5001460378814
2023-01-18 09:00:00,520,416,104,8.497925906746996
2023-01-18 10:00:00,801,640,160,2.3707369674386154
2023-01-18 11:00:00,702,562,140,14.013691176621514
2023-01-18 12:00:00,778,622,155,-0.159347572516074
2023-01-18 13:00:00,616,492,123,11.142108720806974
2023-01-18 14:00:00,705,564,141,5.8388928767838895
2023-01-18 15:00:00,621,497,124,2.930556925566685
2023-01-18 16:00:00,331,264,66,10.263505633899857
2023-01-18 17:00:00,103,82,20,9.164514690941925
2023-01-18 18:00:00,0,0,0,14.088661564359928
2023-01-18 19:00:00,0,0,0,11.361833245792088
2023-01-18 20:00:00,0,0,0,10.826347744443218
2023-01-18 21:00:00,0,0,0,10.369170733484163
2023-01-18 22:00:00,0,0,0,15.65613916047547
2023-01-18 23:00:00,0,0,0,-2.8247743899724753
2023-01-19 00:00:00,0,0,0,2.617854437469382
2023-01-19 01:00:00,0,0,0,12.839604069916474
2023-01-19 02:00:00,0,0,0,1.0168475839210736
2023-01-19 03:00:00,0,0,0,10.940602615869414
2023-01-19 04:00:00,0,0,0,8.3164649812594
2023-01-19 05:00:00,0,0,0,10.265501666171009
2023-01-19 06:00:00,0,0,0,12.853628427683674
2023-01-19 07:00:00,49,39,9,1.771052822360212
2023-01-19 08:00:00,270,216,54,11.066141322340224
2023-01-19 09:00:00,497,397,99,5.844522390620974
2023-01-19 10:00:00,503,403,100,-0.7664454896296018
2023-01-19 11:00:00,797,638,159,7.8892427759788095
2023-01-19 12:00:00,900,720,180,7.060477555993454
2023-01-19 13:00:00,668,534,133,13.463631233406531
2023-01-19 14:00:00,820,656,164,6.712677619486742
2023-01-19 15:00:00,578,462,115,2.872442425579921
2023-01-19 16:00:00,260,208,52,9.140843786884133
2023-01-19 17:00:00,109,87,21,6.586497429020407
2023-01-19 18:00:00,0,0,0,-0.02663827585113676
2023-01-19 19:00:00,0,0,0,6.434671041126984
2023-01-19 20:00:00,0,0,0,14.231340564887304
2023-01-19 21:00:00,0,0,0,0.9222200708833919
2023-01-19 22:00:00,0,0,0,7.362592212129721
2023-01-19 23:00:00,0,0,0,15.010965277920384
2023-01-20 00:00:00,0,0,0,5.667212553423576
2023-01-20 01:00:00,0,0,0,12.909181995125348
2023-01-20 02:00:00,0,0,0,-4.348234590375507
2023-01-20 03:00:00,0,0,0,8.413358515827184
2023-01-20 04:00:00,0,0,0,10.892321672952816
2023-01-20 05:00:00,0,0,0,12.473520096825673
2023-01-20 06:00:00,0,0,0,0.6937738858088833
2023-01-20 07:00:00,57,46,11,7.809626340078108
2023-01-20 08:00:00,305,244,61,18.76409032602293
2023-01-20 09:00:00,469,375,93,1.8214850485481682
2023-01-20 10:00:00,513,411,102,9.041252586750902
2023-01-20 11:00:00,596,477,119,5.596593625016863
2023-01-20 12:00:00,760,608,152,1.6230900884758315
2023-01-20 13:00:00,937,749,187,0.9902730582983787
2023-01-20 14:00:00,777,621,155,12.301944021184127
2023-01-20 15:00:00,535,428,107,9.733324751782048
2023-01-20 16:00:00,373,298,74,16.753315404374682
2023-01-20 17:00:00,117,94,23,7.894198699507098
2023-01-20 18:00:00,0,0,0,7.555033310707699
2023-01-20 19:00:00,0,0,0,4.173927795299845
2023-01-20 20:00:00,0,0,0,8.756588790978268
2023-01-20 21:00:00,0,0,0,7.2880205044820325
2023-01-20 22:00:00,0,0,0,8.430948199398228
2023-01-20 23:00:00,0,0,0,8.359885465268007
2023-01-21 00:00:00,0,0,0,1.0553395420408958
2023-01-21 01:00:00,0,0,0,8.008646410912368
2023-01-21 02:00:00,0,0,0,11.059799975151648
2023-01-21 03:00:00,0,0,0,0.4110179215053229
2023-01-21 04:00:00,0,0,0,7.728875595341165
2023-01-21 05:00:00,0,0,0,11.735329775658537
2023-01-21 06:00:00,0,0,0,2.3647856734077948
2023-01-21 07:00:00,60,48,12,0.036438499872449626
2023-01-21 08:00:00,308,246,61,-1.4713264975385876
2023-01-21 09:00:00,599,479,119,4.8368553822959575
2023-01-21 10:00:00,624,499,124,4.791841174266629
2023-01-21 11:00:00,579,463,115,6.1601450861871
2023-01-21 12:00:00,724,579,144,10.0987944055154
2023-01-21 13:00:00,600,480,120,10.730886432051115
2023-01-21 14:00:00,844,675,168,6.236734597743337
2023-01-21 15:00:00,432,345,86,2.548125796256974
2023-01-21 16:00:00,356,285,71,3.258542368414764
2023-01-21 17:00:00,106,85,21,0.718285196404274
2023-01-21 18:00:00,0,0,0,5.008231736749215
2023-01-21 19:00:00,0,0,0,12.490463694803422
2023-01-21 20:00:00,0,0,0,10.743789962367018
2023-01-21 21:00:00,0,0,0,9.635159164038813
2023-01-21 22:00:00,0,0,0,8.203497995808585
2023-01-21 23:00:00,0,0,0,2.166430597405949
2023-01-22 00:00:00,0,0,0,-0.60039140742645
2023-01-22 01:00:00,0,0,0,8.203650570455952
2023-01-22 02:00:00,0,0,0,5.577238191772778
2023-01-22 03:00:00,0,0,0,9.11117396196541
2023-01-22 04:00:00,0,0,0,13.151059320996541
