Date,Harmonics,Reactive_Power
2023-01-07 12:00:00,3.608608703083235,333.1658746167481
2023-01-07 13:00:00,2.12853578305153,452.78599779364595
2023-01-07 14:00:00,3.2559683314485746,459.83941679775705
2023-01-07 15:00:00,2.883223124768324,422.2534857954294
2023-01-07 16:00:00,2.304687728092214,454.71784902414305
2023-01-07 17:00:00,4.479592847768249,464.82145386892324
2023-01-07 18:00:00,2.64156565334234,495.71524241184875
2023-01-07 19:00:00,3.1396442211424764,402.6837767602651
2023-01-07 20:00:00,3.389247385967037,563.777565166844
2023-01-07 21:00:00,3.242920308640227,539.618466499001
2023-01-07 22:00:00,2.8376479483230566,305.3825089512731
2023-01-07 23:00:00,4.88461398387671,350.4952250983585
2023-01-08 00:00:00,2.7549664668423484,235.28390275730953
2023-01-08 01:00:00,2.9447869594490026,326.2633917993217
2023-01-08 02:00:00,2.6460940702850753,290.43374735362545
2023-01-08 03:00:00,2.4782351151790665,331.39686243094627
2023-01-08 04:00:00,2.655816675033697,320.2890617792043
2023-01-08 05:00:00,3.404904018518166,330.61889642976894
2023-01-08 06:00:00,2.7446545356135243,358.7985010764013
2023-01-08 07:00:00,4.181506630533997,436.6466666141964
2023-01-08 08:00:00,2.5763829207112465,340.8307392637212
2023-01-08 09:00:00,2.849127769536784,485.16381434520497
2023-01-08 10:00:00,2.4978431384513957,474.2530149793517
2023-01-08 11:00:00,2.755205719838473,408.63858500624514
2023-01-08 12:00:00,3.554205053623397,386.7486590635667
2023-01-08 13:00:00,4.979682246202142,450.926836055056
2023-01-08 14:00:00,2.2229486885673477,401.88541250133756
2023-01-08 15:00:00,2.128731584115571,412.82231857761616
2023-01-08 16:00:00,2.4549017659712886,457.85215348419723
2023-01-08 17:00:00,2.5504740507476256,526.5552136550283
2023-01-08 18:00:00,4.1971200746823865,464.26184937602534
2023-01-08 19:00:00,2.2517101365485575,500.24563343365827
2023-01-08 20:00:00,2.8702834344022223,310.3737080799921
2023-01-08 21:00:00,3.20043944210207,519.2525074156848
2023-01-08 22:00:00,4.344139624512183,343.2675506614408
2023-01-08 23:00:00,2.6596548210021904,302.55248195503225
2023-01-09 00:00:00,2.193812823068055,380.6082279807935
2023-01-09 01:00:00,2.241437511936616,410.46672219636616
2023-01-09 02:00:00,2.6256395298184434,404.10540811198564
2023-01-09 03:00:00,2.1256832312743756,330.28946579730246
2023-01-09 04:00:00,3.508163469008011,373.41366374892027
2023-01-09 05:00:00,5.1656949219713,340.6448938066016
2023-01-09 06:00:00,3.7171271209608885,412.8103510292007
2023-01-09 07:00:00,3.299990021332763,473.55834611932886
2023-01-09 08:00:00,4.015008868826791,534.3852768456078
2023-01-09 09:00:00,4.619964974487454,487.65872673785253
2023-01-09 10:00:00,2.5689453713720436,456.3938736525587
2023-01-09 11:00:00,3.6598547533491748,505.0120608424219
2023-01-09 12:00:00,2.232123819400536,529.7825449978062
2023-01-09 13:00:00,3.1995373739156614,533.7349196148648
2023-01-09 14:00:00,2.562958065466975,443.1120478348737
2023-01-09 15:00:00,2.485090415118047,495.5200171019279
2023-01-09 16:00:00,2.1310452415074566,532.8754156150421
2023-01-09 17:00:00,3.085226956829703,607.5948142043273
2023-01-09 18:00:00,3.6321581602877067,576.9651150743656
2023-01-09 19:00:00,2.457922954608394,607.9198549040037
2023-01-09 20:00:00,4.66017064372404,570.7846446887736
2023-01-09 21:00:00,2.2798204729118874,471.77689243593505
2023-01-09 22:00:00,4.822071364405125,344.54113250485847
2023-01-09 23:00:00,2.18844071300228,482.948479600449
2023-01-10 00:00:00,2.216065343936438,369.17801696957645
2023-01-10 01:00:00,2.321171332988833,375.4623349766455
2023-01-10 02:00:00,2.338708302991337,300.8625357204229
2023-01-10 03:00:00,3.7989594329001433,408.99706558758794
2023-01-10 04:00:00,2.1796962673383846,282.90181148848296
2023-01-10 05:00:00,2.6276695049569847,332.96632428737956
2023-01-10 06:00:00,4.90385166043313,442.1981007950025
2023-01-10 07:00:00,2.7393249051397204,456.2298805078481
2023-01-10 08:00:00,3.326882136659973,420.77923976278345
2023-01-10 09:00:00,3.786779161418398,475.68720509730866
2023-01-10 10:00:00,2.0684669731263052,470.1035990035389
2023-01-10 11:00:00,2.634190262350942,546.2075623512313
2023-01-10 12:00:00,3.2870743596189365,532.7728125542989
2023-01-10 13:00:00,3.0289484186862077,631.6566366884468
2023-01-10 14:00:00,2.0847101982870524,465.7072539380329
2023-01-10 15:00:00,2.0540211587183212,544.6239942930381
2023-01-10 16:00:00,2.0084542630633817,575.3259722767613
2023-01-10 17:00:00,2.002942524433792,627.557266995571
2023-01-10 18:00:00,2.5152307064103585,585.204536734943
2023-01-10 19:00:00,2.0024997333852923,599.6430640025801
2023-01-10 20:00:00,6.402983366070383,447.59882060715915
2023-01-10 21:00:00,2.3731182175516126,628.3117089979673
2023-01-10 22:00:00,2.83613704349695,449.88742576161934
2023-01-10 23:00:00,2.0835463146996425,379.27743331978144
2023-01-11 00:00:00,2.068888643004671,375.49880019725333
2023-01-11 01:00:00,3.4142410670694705,393.20148678076174
2023-01-11 02:00:00,2.071053377564355,421.26734617563585
2023-01-11 03:00:00,2.3286233649255594,321.3864098908021
2023-01-11 04:00:00,3.159747247415784,322.4516353713516
2023-01-11 05:00:00,2.8077801842598333,400.64651773446
2023-01-11 06:00:00,4.448501293893584,444.48695492402516
2023-01-11 07:00:00,2.457372196954839,516.7245286840641
2023-01-11 08:00:00,2.1278270010381557,436.95911810602485
2023-01-11 09:00:00,4.301774960494425,519.4873344037824
2023-01-11 10:00:00,2.796094321481773,500.53614600278985
2023-01-11 11:00:00,2.921362420836639,549.0071719475624
2023-01-11 12:00:00,2.057114552329496,495.00968980062805
2023-01-11 13:00:00,4.2069246815618975,452.99443047017405
2023-01-11 14:00:00,2.0751716713206676,540.2627860159821
2023-01-11 15:00:00,2.0399868113840234,576.6471076869204
2023-01-11 16:00:00,3.618760003419878,445.0053635257779
2023-01-11 17:00:00,2.6255275186974503,565.931577996622
2023-01-11 18:00:00,3.3594914429878746,533.0308077162177
2023-01-11 19:00:00,2.5369630760762405,466.2838974872312
2023-01-11 20:00:00,2.2277875829851976,673.4098571154256
2023-01-11 21:00:00,5.502004875308183,621.0007379389116
2023-01-11 22:00:00,2.6169393259468254,416.55924112932047
2023-01-11 23:00:00,2.3344220306402814,433.84669409756407
2023-01-12 00:00:00,3.11825015452651,353.35582454371297
2023-01-12 01:00:00,3.772364507039933,389.02836745034773
2023-01-12 02:00:00,3.3649159699763604,330.61163490710595
2023-01-12 03:00:00,4.616627847396467,298.78319007723155
2023-01-12 04:00:00,2.8174303200929574,352.57431495034984
2023-01-12 05:00:00,5.779932957799248,362.07213059261267
2023-01-12 06:00:00,4.465126742080411,521.6084597340973
2023-01-12 07:00:00,2.2147108675276126,448.78714684062936
2023-01-12 08:00:00,2.1967914722607533,388.2444819599429
2023-01-12 09:00:00,2.1628061817777806,522.2230530572673
2023-01-12 10:00:00,2.289126840688314,484.62547823728045
2023-01-12 11:00:00,2.5575993385019142,461.2916518235316
2023-01-12 12:00:00,2.5871856806858666,594.5516189376544
2023-01-12 13:00:00,2.027151420495947,496.93052838464445
2023-01-12 14:00:00,3.8785206866979163,683.7789809374556
2023-01-12 15:00:00,2.0474200663997584,373.1132419610514
2023-01-12 16:00:00,2.2963061375678007,538.2333418923238
2023-01-12 17:00:00,3.1871732762233824,592.6766196034889
2023-01-12 18:00:00,2.5936843995814205,507.6883374161825
2023-01-12 19:00:00,2.272819935709762,538.6332784622305
2023-01-12 20:00:00,2.04990100453976,586.5549234751152
2023-01-12 21:00:00,2.9184078461107577,541.1956204110834
2023-01-12 22:00:00,2.15763718085224,436.54647151896586
2023-01-12 23:00:00,2.0851829508577513,401.6092710811986
2023-01-13 00:00:00,2.1130675250387467,374.73742045356136
2023-01-13 01:00:00,2.147204991899041,359.4214918761815
2023-01-13 02:00:00,2.0418171394855027,400.4544197245902
2023-01-13 03:00:00,2.1131412629064528,370.6946854257027
2023-01-13 04:00:00,2.331429518365566,391.38466717004735
2023-01-13 05:00:00,4.5879968037183705,358.35794493821464
2023-01-13 06:00:00,4.147048156331692,577.317870999361
2023-01-13 07:00:00,2.157274352337801,464.00849233775017
2023-01-13 08:00:00,2.81276972456742,526.153402420904
2023-01-13 09:00:00,2.3012120688941082,526.6869645266978
2023-01-13 10:00:00,3.6478114176530374,542.712332474966
2023-01-13 11:00:00,2.3218376434361625,452.8825385819095
2023-01-13 12:00:00,2.0263129859666127,553.0916763716104
2023-01-13 13:00:00,3.2973899111294287,456.01286534324
2023-01-13 14:00:00,2.132624473859223,498.49668237470115
2023-01-13 15:00:00,2.178200405725205,451.92936180469485
2023-01-13 16:00:00,2.618671340921679,443.278652007563
2023-01-13 17:00:00,2.9895635326252736,696.631955563077
2023-01-13 18:00:00,2.035552587430812,648.5573149596224
2023-01-13 19:00:00,3.970344611209879,627.7517161064527
2023-01-13 20:00:00,5.017576115284484,616.6764555206066
2023-01-13 21:00:00,2.10869612309468,623.0555199810425
2023-01-13 22:00:00,2.7621699888166473,388.9681056790499
2023-01-13 23:00:00,2.852527691288279,355.3938299579594
2023-01-14 00:00:00,3.1146353881007034,300.5370022101704
2023-01-14 01:00:00,3.7258926959776466,300.2369107201283
2023-01-14 02:00:00,3.3941884188492475,301.2571897178365
2023-01-14 03:00:00,2.329188853882672,324.9643441856173
2023-01-14 04:00:00,2.1109444239718864,285.7356590989417
2023-01-14 05:00:00,2.483325033981276,352.0635695485237
2023-01-14 06:00:00,3.3785645605787087,411.4306355765603
2023-01-14 07:00:00,3.678474429480484,426.6917686420179
2023-01-14 08:00:00,4.2058722824496755,404.7209005972517
2023-01-14 09:00:00,2.4337347511537124,392.8419467998311
2023-01-14 10:00:00,3.040465205861074,505.0214448707636
2023-01-14 11:00:00,2.548538224328194,438.68241204020217
2023-01-14 12:00:00,2.4078122632842964,377.91909004048904
2023-01-14 13:00:00,3.483063806614875,450.9337778504725
2023-01-14 14:00:00,2.2290454299126363,501.9281929116383
2023-01-14 15:00:00,3.5222779372506965,416.33578635040834
2023-01-14 16:00:00,4.235825823640635,437.7211422013628
2023-01-14 17:00:00,5.707275579848002,517.8845707975225
2023-01-14 18:00:00,2.877818610331129,463.6557549333354
2023-01-14 19:00:00,3.549648989180275,518.5445837710557
2023-01-14 20:00:00,4.829808304460707,458.6818105451025
2023-01-14 21:00:00,2.1407739164211557,503.8299628952387
2023-01-14 22:00:00,2.3973990981739197,363.89643417475975
2023-01-14 23:00:00,2.6331755453910346,428.61945656628893
2023-01-15 00:00:00,2.880848130858542,306.0533292648833
2023-01-15 01:00:00,3.6109372301225933,332.7555870657661
2023-01-15 02:00:00,2.791011534536945,308.4108740211845
2023-01-15 03:00:00,2.371094792018759,316.3093680655733
2023-01-15 04:00:00,2.6391059271358275,314.0218214446087
2023-01-15 05:00:00,3.3137573090729577,343.3822258013744
2023-01-15 06:00:00,2.2967722858528603,392.4585467784896
2023-01-15 07:00:00,2.715588459188699,464.61332580561054
2023-01-15 08:00:00,3.387755753287963,356.230470586566
2023-01-15 09:00:00,2.9329630663873165,465.3103051124508
2023-01-15 10:00:00,2.30544505582545,514.7737017941365
2023-01-15 11:00:00,3.3164873408446773,362.5892003449773
2023-01-15 12:00:00,3.7340444501416763,465.9734501544368
2023-01-15 13:00:00,2.0437474788770187,502.3022112232727
2023-01-15 14:00:00,2.536463959447477,433.75904905429707
2023-01-15 15:00:00,2.0245187318310514,499.19914433441244
2023-01-15 16:00:00,2.058246655489338,421.5824523594544
2023-01-15 17:00:00,4.653062601275176,454.4782278344837
2023-01-15 18:00:00,3.4867268132773144,565.1140147943286
2023-01-15 19:00:00,2.731853235588159,478.0681429738611
2023-01-15 20:00:00,2.2864237293911414,558.8221214163264
2023-01-15 21:00:00,3.246908595407864,439.4182384822672
2023-01-15 22:00:00,2.3902672016321787,345.36872557625753
2023-01-15 23:00:00,2.820411356574844,366.57397758411787
2023-01-16 00:00:00,2.2380501338154133,432.69073464719594
2023-01-16 01:00:00,2.171593783587791,424.1515992706577
2023-01-16 02:00:00,2.293260185269697,383.5602723227381
2023-01-16 03:00:00,4.338488035959921,371.7372140546928
2023-01-16 04:00:00,3.471993597488137,357.38913092765324
2023-01-16 05:00:00,2.1489622069962553,374.63237606266716
2023-01-16 06:00:00,3.7835875177942,488.4455203059496
2023-01-16 07:00:00,2.7945207220934725,479.41531511997823
2023-01-16 08:00:00,2.0747038442101804,444.82966042104636
2023-01-16 09:00:00,4.064966151910056,558.2769564360179
2023-01-16 10:00:00,3.2277481357924094,564.4039780624436
2023-01-16 11:00:00,2.054414312617963,513.7063966332253
2023-01-16 12:00:00,2.3968797948158844,509.98714219931725
2023-01-16 13:00:00,3.07915171568572,600.9987790029749
2023-01-16 14:00:00,2.1349734385606243,490.65702057159785
2023-01-16 15:00:00,2.069721169679268,475.3305949105837
2023-01-16 16:00:00,2.4610936289280403,557.2307222264287
2023-01-16 17:00:00,2.4215072470181713,627.658640872511
2023-01-16 18:00:00,2.1671529931648252,541.0052175203614
2023-01-16 19:00:00,2.143726963805164,614.4117108380414
2023-01-16 20:00:00,2.9963487139036338,498.6427075076883
2023-01-16 21:00:00,2.33103286908153,578.7880978415311
2023-01-16 22:00:00,4.87536299993169,435.787800046471
2023-01-16 23:00:00,2.30537561266132,455.2350990525685
2023-01-17 00:00:00,2.6826003501505005,382.7871825308882
2023-01-17 01:00:00,2.3220337459239584,395.97557841986475
2023-01-17 02:00:00,2.73385013319638,428.44754497983797
2023-01-17 03:00:00,3.1102681798571665,401.6082316712165
2023-01-17 04:00:00,2.113903047199881,339.4893841934305
2023-01-17 05:00:00,3.776354771077527,415.9521139744812
2023-01-17 06:00:00,2.0267203065107564,398.6715414597582
2023-01-17 07:00:00,2.363950524719898,438.26156754096957
2023-01-17 08:00:00,2.2882168744965186,500.2903151193574
2023-01-17 09:00:00,2.5867228508905646,511.2089646495864
2023-01-17 10:00:00,3.126112601525756,455.7726638286212
2023-01-17 11:00:00,3.390929072803446,629.426285307142
2023-01-17 12:00:00,2.458502020220115,531.8279312037522
2023-01-17 13:00:00,2.6089841486979024,627.0918541512382
2023-01-17 14:00:00,3.353525731960053,536.422145720016
2023-01-17 15:00:00,5.061548817651486,498.3439962273476
2023-01-17 16:00:00,2.363752485250026,409.8865739911955
2023-01-17 17:00:00,3.019691315230142,582.5901007835621
2023-01-17 18:00:00,3.049816603939475,703.4297000622443
2023-01-17 19:00:00,2.291409116501416,548.2510383942439
2023-01-17 20:00:00,2.5418960587866453,547.9586792553265
2023-01-17 21:00:00,2.9579661425436,674.9955827968373
2023-01-17 22:00:00,3.1174361173384337,457.3735743215769
2023-01-17 23:00:00,3.539741453117939,420.01709521301495
2023-01-18 00:00:00,3.0401026339640187,324.8741317180685
2023-01-18 01:00:00,2.124252893052673,361.95755819150935
2023-01-18 02:00:00,2.449147034389108,362.59270564325357
2023-01-18 03:00:00,2.02661118776204,400.0832946868437
2023-01-18 04:00:00,3.021491305808072,399.50258723817194
2023-01-18 05:00:00,2.2105274625022604,409.8584539830921
2023-01-18 06:00:00,2.18620154570903,493.8070419848926
2023-01-18 07:00:00,2.815484911135292,405.7851313532609
2023-01-18 08:00:00,2.097522831801887,512.0347488151424
2023-01-18 09:00:00,2.747299193086774,528.2540911305657
2023-01-18 10:00:00,2.038393536594373,516.8709036954313
2023-01-18 11:00:00,2.3231403353398443,593.6939066594061
2023-01-18 12:00:00,3.4801690969514008,450.2564740009188
2023-01-18 13:00:00,3.1502129900047686,526.7230883374942
2023-01-18 14:00:00,2.1194703535300485,464.3197001736319
2023-01-18 15:00:00,3.97226244285479,522.4965487286306
2023-01-18 16:00:00,3.0947658137558762,565.4697604407578
2023-01-18 17:00:00,6.41602376586753,592.519545950841
2023-01-18 18:00:00,2.1957835300110027,692.3072790928362
2023-01-18 19:00:00,2.6836492815606277,603.2240419750352
2023-01-18 20:00:00,2.483215541213757,645.8583762907758
2023-01-18 21:00:00,2.1473210402078227,669.3132405922887
2023-01-18 22:00:00,3.7191059890013882,404.7714941888639
2023-01-18 23:00:00,2.2003330890069814,356.4929124859919
2023-01-19 00:00:00,2.2780306238804404,332.1466991159046
2023-01-19 01:00:00,2.3278703149433566,357.1243742336231
2023-01-19 02:00:00,4.191203928538085,370.56102593617857
2023-01-19 03:00:00,2.1783981086451645,389.25277859434726
2023-01-19 04:00:00,2.466852966002807,409.7770235662458
2023-01-19 05:00:00,2.2664076792579437,397.8128204667134
2023-01-19 06:00:00,4.323447230059923,472.17017103707894
2023-01-19 07:00:00,2.7308847117401074,459.7692430828509
2023-01-19 08:00:00,2.3052604836514123,548.0963198720307
2023-01-19 09:00:00,2.107806826041391,491.12606167283946
2023-01-19 10:00:00,3.419896186820475,528.0046094970925
2023-01-19 11:00:00,2.103452407623979,576.2074780495528
2023-01-19 12:00:00,2.0008959566415925,587.9894094541679
2023-01-19 13:00:00,3.08643224677974,534.7372437323621
2023-01-19 14:00:00,2.643156436025766,541.79484640575
2023-01-19 15:00:00,3.1958023488475957,595.8394108773331
2023-01-19 16:00:00,2.352280324062307,458.10387110024726
2023-01-19 17:00:00,4.919927316591687,518.6910056061058
2023-01-19 18:00:00,2.013871027459529,600.8648509105356
2023-01-19 19:00:00,2.1401227371350817,533.3830570926715
2023-01-19 20:00:00,2.5468433686164804,565.6927756797558
2023-01-19 21:00:00,2.343214797316781,643.9650605082786
2023-01-19 22:00:00,3.5973368479582053,372.92414330100036
2023-01-19 23:00:00,2.540981895589354,405.31945450568713
2023-01-20 00:00:00,2.22131150549819,387.58801304189
2023-01-20 01:00:00,4.167327084463556,358.507051369667
2023-01-20 02:00:00,2.4314335076456723,375.20896533126603
2023-01-20 03:00:00,2.9511010254162726,337.2404537022583
2023-01-20 04:00:00,2.2451213282821256,307.70885672609523
2023-01-20 05:00:00,3.2314186826077558,368.99776092857957
2023-01-20 06:00:00,2.755600979961253,430.04560847303134
2023-01-20 07:00:00,2.3938657952096674,425.69132377186344
2023-01-20 08:00:00,2.1177968551804858,508.42376775366387
2023-01-20 09:00:00,2.7266564871964802,561.5704406830755
2023-01-20 10:00:00,2.700568813139393,525.7961769015848
2023-01-20 11:00:00,2.3200010698804787,540.7423018113718
2023-01-20 12:00:00,3.6290681955474087,514.3680294617925
2023-01-20 13:00:00,3.4759879764750505,582.231844222994
2023-01-20 14:00:00,3.245852058126531,576.3594265914339
2023-01-20 15:00:00,2.0731432712362357,495.44053373201393
2023-01-20 16:00:00,3.031422689425158,531.4652176515339
2023-01-20 17:00:00,3.1069635972041456,528.4963546417633
